SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023GQ0016414,1,168,,3
2023GQ0016542,1,87,,3
2023GQ0016547,1,,,2
2023GQ0016584,1,0,,3
2023GQ0016615,1,,,2
2023GQ0016684,1,,,3
2023GQ0016696,1,,,2
2023GQ0016729,1,,,2
2023GQ0016746,1,,,3
2023GQ0016874,1,,,2
2023GQ0016883,1,,,3
2023GQ0016897,1,,,2
2023GQ0016915,1,0,,3
2023GQ0016980,1,230,,3
2023GQ0017070,1,,,2
2023GQ0017076,1,,,2
2023GQ0017160,1,,,3
2023GQ0017165,1,501,,3
2023GQ0017168,1,,,2
2023GQ0017193,1,158,,3
2023GQ0017238,1,,,2
2023GQ0017312,1,215,,3
2023GQ0017316,1,,,3
2023GQ0017331,1,,,3
2023GQ0017345,1,,,2
2023GQ0017366,1,0,,3
2023GQ0017393,1,225,,3
2023GQ0017460,1,134,,3
2023GQ0017478,1,17,,3
2023GQ0017499,1,,,2
2023GQ0017505,1,,,2
2023GQ0017520,1,,,3
2023GQ0017532,1,,,2
2023GQ0017588,1,17,,3
2023GQ0017595,1,,,2
2023GQ0017756,1,,,2
2023GQ0017800,1,,,2
2023GQ0017817,1,,,2
2023GQ0017895,1,142,,3
2023GQ0017903,1,,,2
2023GQ0017906,1,,,3
2023GQ0017939,1,,,2
2023GQ0017944,1,0,,3
2023GQ0017997,1,17,,3
2023GQ0018018,1,134,,3
2023GQ0018137,1,,,3
2023GQ0018283,1,,,3
2023GQ0018318,1,,,3
2023GQ0018335,1,0,,3
2023GQ0018336,1,,,2
2023GQ0018376,1,78,,3
2023GQ0018397,1,76,,3
2023GQ0018498,1,,,2
2023GQ0018499,1,,,3
2023GQ0018661,1,,,3
2023GQ0018736,1,,,2
2023GQ0018746,1,,,3
2023GQ0018758,1,,,2
2023GQ0018784,1,,,3
2023GQ0018860,1,,,3
2023GQ0018864,1,,,2
2023GQ0018868,1,17,,3
2023GQ0018954,1,,,3
2023GQ0019126,1,0,,3
2023GQ0019144,1,,,3
2023GQ0019171,1,132,,3
2023GQ0019197,1,,,2
2023GQ0019212,1,,,3
2023GQ0019254,1,,,2
2023GQ0019261,1,79,,3
2023GQ0019264,1,,,3
2023GQ0019271,1,,,3
2023GQ0019362,1,65,,3
2023GQ0019369,1,17,,3
2023GQ0019451,1,501,,3
2023GQ0019515,1,,,2
2023GQ0019523,1,,,2
2023GQ0019602,1,,,2
2023GQ0019604,1,,,2
2023GQ0019606,1,,,3
2023GQ0019698,1,,,2
2023GQ0019726,1,0,,3
2023GQ0019754,1,501,,3
2023GQ0019849,1,,,2
2023GQ0019862,1,13,,3
2023GQ0019875,1,,,3
2023GQ0019940,1,,,3
2023GQ0020074,1,,,2
2023GQ0020096,1,,,3
2023GQ0020144,1,,,2
2023GQ0020180,1,,,3
2023GQ0020279,1,,,2
2023GQ0020286,1,,,2
2023GQ0020292,1,456,,3
2023GQ0020293,1,,,2
2023GQ0020361,1,4,,3
2023GQ0020384,1,9,,3
2023GQ0020441,1,,,3
2023GQ0020491,1,12,,3
2023GQ0020514,1,,,3
2023GQ0020555,1,,,3
2023GQ0020671,1,0,,3
2023GQ0020721,1,1,,3
2023GQ0020736,1,88,,3
2023GQ0020842,1,352,,3
2023GQ0020923,1,17,,3
2023GQ0020976,1,,,3
2023GQ0020986,1,7,,3
2023GQ0021011,1,,,3
2023GQ0021041,1,,,2
2023GQ0021085,1,,,3
2023GQ0021100,1,26,,3
2023GQ0021135,1,,,2
2023GQ0021197,1,,,2
2023GQ0021224,1,,,3
2023GQ0021295,1,17,,3
2023GQ0021300,1,86,,3
2023GQ0021334,1,501,,3
2023GQ0021420,1,,,3
2023GQ0021458,1,,,3
2023GQ0021509,1,,,3
2023GQ0021676,1,,,3
2023GQ0021799,1,0,,3
2023GQ0021893,1,,,3
2023GQ0021934,1,83,,3
2023GQ0022012,1,110,,3
2023GQ0022051,1,,,2
2023GQ0022074,1,0,,3
2023GQ0022092,1,140,,3
2023GQ0022142,1,,,2
2023GQ0022210,1,,,2
2023GQ0022290,1,,,2
2023GQ0022314,1,39,,3
2023GQ0022395,1,,,3
2023GQ0022487,1,,,2
2023GQ0022505,1,,,2
2023GQ0022516,1,131,,3
2023GQ0022544,1,,,2
2023GQ0022652,1,,,3
2023GQ0022683,1,,,2
2023GQ0022736,1,,,2
2023GQ0022813,1,17,,3
2023GQ0022829,1,,,3
2023GQ0022998,1,12,,3
2023GQ0023028,1,,,2
2023GQ0023029,1,,,3
2023GQ0023038,1,,,3
2023GQ0023046,1,,,3
2023GQ0023088,1,,,2
2023GQ0023100,1,3,,3
2023GQ0023122,1,,,2
2023GQ0023185,1,501,,3
2023GQ0023232,1,,,3
2023GQ0023258,1,,,3
2023GQ0023271,1,,,3
2023GQ0023276,1,,,2
2023GQ0023302,1,16,,3
2023GQ0023317,1,,,3
2023GQ0023354,1,,,3
2023GQ0023410,1,0,,3
2023GQ0023421,1,,,2
2023GQ0023498,1,473,,3
2023GQ0023544,1,,,3
2023GQ0023594,1,56,,3
2023GQ0023600,1,,,2
2023GQ0023677,1,,,2
2023GQ0023693,1,,,3
2023GQ0023865,1,,,3
2023GQ0023896,1,,,2
2023GQ0023956,1,0,,3
2023GQ0024089,1,154,,3
2023GQ0024095,1,0,,3
2023GQ0024096,1,,,3
2023GQ0024127,1,,,3
2023GQ0024133,1,,,3
