SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023HU0428375,5,350,2,1
2023HU0428431,1,501,1,1
2023HU0428431,2,501,1,1
2023HU0428431,3,501,1,1
2023HU0428431,4,501,1,1
2023HU0428431,5,501,1,1
2023HU0428560,1,449,1,1
2023HU0428560,2,449,1,1
2023HU0428560,3,449,1,1
2023HU0428560,4,449,1,1
2023HU0428560,5,449,1,1
2023HU0428560,6,449,1,1
2023HU0428586,1,501,3,1
2023HU0428700,1,501,3,1
2023HU0428700,2,501,3,1
2023HU0428700,3,501,3,1
2023HU0428834,1,0,2,1
2023HU0428923,1,487,1,1
2023HU0428923,2,487,1,1
2023HU0428923,3,487,1,1
2023HU0428923,4,487,1,1
2023HU0428943,1,501,1,1
2023HU0428943,2,501,1,1
2023HU0428943,3,501,1,1
2023HU0429022,1,230,3,1
2023HU0429022,2,230,3,1
2023HU0429022,3,230,3,1
2023HU0429117,1,471,2,1
2023HU0429117,2,471,2,1
2023HU0429117,3,471,2,1
2023HU0429197,1,501,2,1
2023HU0429260,1,273,1,1
2023HU0429260,2,273,1,1
2023HU0429260,3,273,1,1
2023HU0429260,4,273,1,1
2023HU0429260,5,273,1,1
2023HU0429378,1,501,1,1
2023HU0429378,2,501,1,1
2023HU0429419,1,501,1,1
2023HU0429419,2,501,1,1
2023HU0429419,3,501,1,1
2023HU0429419,4,501,1,1
2023HU0429419,5,501,1,1
2023HU0429474,1,144,3,1
2023HU0429474,2,144,3,1
2023HU0429504,1,255,2,1
2023HU0429585,1,223,1,1
2023HU0429585,2,223,1,1
2023HU0429585,3,223,1,1
2023HU0429585,4,223,1,1
2023HU0429622,1,501,2,1
2023HU0429622,2,501,2,1
2023HU0429701,1,357,1,1
2023HU0429701,2,357,1,1
2023HU0429816,1,501,2,1
2023HU0430099,1,240,2,1
2023HU0430099,2,240,2,1
2023HU0430124,1,57,2,1
2023HU0430392,1,501,3,1
2023HU0430392,2,501,3,1
2023HU0430581,1,501,1,1
2023HU0430581,2,501,1,1
2023HU0430656,1,231,3,1
2023HU0430678,1,501,1,1
2023HU0430678,2,501,1,1
2023HU0430743,1,15,1,1
2023HU0430743,2,15,1,1
2023HU0430841,1,501,1,1
2023HU0430841,2,501,1,1
2023HU0430949,1,501,3,1
2023HU0430949,2,501,3,1
2023HU0430970,1,92,1,1
2023HU0430999,1,501,1,1
2023HU0430999,2,501,1,1
2023HU0431109,1,501,1,1
2023HU0431109,2,501,1,1
2023HU0431109,3,501,1,1
2023HU0431109,4,501,1,1
2023HU0431135,1,255,3,1
2023HU0431135,2,0,3,1
2023HU0431153,1,501,1,1
2023HU0431153,2,501,1,1
2023HU0431358,1,501,1,1
2023HU0431358,2,143,1,1
2023HU0431401,1,111,4,1
2023HU0431428,1,501,1,1
2023HU0431428,2,501,1,1
2023HU0431428,3,501,1,1
2023HU0431631,1,501,2,1
2023HU0431631,2,501,2,1
2023HU0431786,1,107,3,1
2023HU0431853,1,192,1,1
2023HU0431853,2,192,1,1
2023HU0431853,3,192,1,1
2023HU0431853,4,192,1,1
2023HU0432226,1,171,3,1
2023HU0432226,2,171,3,1
2023HU0432335,1,115,2,1
2023HU0432491,1,120,1,1
2023HU0432491,2,120,1,1
2023HU0432659,1,382,2,1
2023HU0432724,1,501,1,1
2023HU0432724,2,501,1,1
2023HU0432734,1,294,2,1
2023HU0432734,2,294,2,1
2023HU0432756,1,501,3,1
2023HU0432756,2,501,3,1
2023HU0432786,1,105,2,1
2023HU0432791,1,501,2,1
2023HU0432791,2,501,2,1
2023HU0432791,3,501,2,1
2023HU0432791,4,501,2,1
2023HU0432926,1,189,1,1
2023HU0432926,2,189,1,1
2023HU0432926,3,189,1,1
2023HU0432926,4,189,1,1
2023HU0432926,5,189,1,1
2023HU0432926,6,189,1,1
2023HU0432926,7,189,1,1
2023HU0432926,8,189,1,1
2023HU0432926,9,189,1,1
2023HU0432953,1,501,1,1
2023HU0433017,1,431,1,1
2023HU0433017,2,0,1,1
2023HU0433038,1,178,1,1
2023HU0433038,2,178,1,1
2023HU0433038,3,178,1,1
2023HU0433087,1,501,3,1
2023HU0433087,2,42,3,1
2023HU0433231,1,501,3,1
2023HU0433257,1,501,1,1
2023HU0433257,2,501,1,1
2023HU0433257,3,501,1,1
2023HU0433257,4,501,1,1
2023HU0433266,1,373,2,1
2023HU0433266,2,373,2,1
2023HU0433343,1,159,1,1
2023HU0433343,2,159,1,1
2023HU0433343,3,159,1,1
2023HU0433343,4,159,1,1
2023HU0433582,1,153,1,1
2023HU0433582,2,153,1,1
2023HU0433684,1,501,1,1
2023HU0433693,1,146,1,1
2023HU0433773,1,501,1,1
2023HU0433773,2,501,1,1
2023HU0433773,3,501,1,1
2023HU0433896,1,501,1,1
2023HU0433896,2,501,1,1
2023HU0433896,3,501,1,1
2023HU0434038,1,377,2,1
2023HU0434038,2,357,2,1
2023HU0434038,3,357,2,1
2023HU0434038,4,195,2,1
2023HU0434038,5,501,2,1
2023HU0434048,1,229,2,1
2023HU0434119,1,501,1,1
2023HU0434119,2,501,1,1
2023HU0434257,1,501,1,1
2023HU0434257,2,501,1,1
2023HU0434257,3,501,1,1
2023HU0434257,4,501,1,1
2023HU0434257,5,501,1,1
2023HU0434257,6,501,1,1
2023HU0434262,1,103,3,1
2023HU0434262,2,103,3,1
2023HU0434262,3,103,3,1
2023HU0434262,4,103,3,1
2023HU0434332,1,185,1,1
2023HU0434332,2,185,1,1
2023HU0434340,1,501,1,1
2023HU0434340,2,501,1,1
2023HU0434471,1,0,3,1
2023HU0434471,2,0,3,1
2023HU0434471,3,0,3,1
2023HU0434471,4,0,3,1
2023HU0434471,5,19,3,1
2023HU0434828,1,501,1,1
2023HU0434828,2,501,1,1
2023HU0434828,3,501,1,1
2023HU0434828,4,501,1,1
2023HU0435098,1,461,2,1
2023HU0435098,2,461,2,1
2023HU0435176,1,501,1,1
2023HU0435176,2,501,1,1
2023HU0435176,3,501,1,1
2023HU0435176,4,501,1,1
2023HU0435234,1,501,1,1
2023HU0435234,2,501,1,1
2023HU0435234,3,501,1,1
2023HU0435411,1,100,1,1
2023HU0435411,2,100,1,1
2023HU0435411,3,45,1,1
2023HU0435411,4,32,1,1
2023HU0435435,1,501,1,1
2023HU0435435,2,501,1,1
2023HU0435476,1,501,3,1
2023HU0435476,2,501,3,1
2023HU0435507,1,330,3,1
2023HU0435507,2,330,3,1
2023HU0435507,3,330,3,1
2023HU0435507,4,330,3,1
2023HU0435889,1,492,2,1
2023HU0435889,2,492,2,1
2023HU0435889,3,492,2,1
2023HU0435896,1,458,3,1
2023HU0435896,2,458,3,1
2023HU0435896,3,458,3,1
2023HU0435896,4,458,3,1
2023HU0435896,5,458,3,1
2023HU0435896,6,458,3,1
2023HU0435896,7,458,3,1
2023HU0435896,8,90,3,1
2023HU0435920,1,0,3,1
2023HU0436063,1,264,3,1
2023HU0436063,2,264,3,1
2023HU0436063,3,264,3,1
2023HU0436063,4,264,3,1
2023HU0436110,1,23,3,1
2023HU0436250,1,501,1,1
2023HU0436250,2,275,1,1
2023HU0436339,1,269,3,1
2023HU0436339,2,269,3,1
2023HU0436339,3,269,3,1
2023HU0436339,4,269,3,1
2023HU0436360,1,130,3,1
2023HU0436376,1,145,3,1
2023HU0436376,2,145,3,1
2023HU0436376,3,145,3,1
2023HU0436455,1,501,2,1
2023HU0436455,2,501,2,1
2023HU0436455,3,501,2,1
2023HU0436455,4,501,2,1
2023HU0436510,1,501,3,1
2023HU0436510,2,111,3,1
2023HU0436792,1,105,3,1
2023HU0436792,2,105,3,1
2023HU0436792,3,105,3,1
2023HU0436792,4,105,3,1
2023HU0436792,5,105,3,1
2023HU0436814,1,225,3,1
2023HU0436814,2,225,3,1
2023HU0436814,3,225,3,1
2023HU0436814,4,225,3,1
2023HU0436823,1,501,1,1
2023HU0436823,2,501,1,1
2023HU0436823,3,501,1,1
2023HU0436823,4,501,1,1
2023HU0436857,1,310,1,1
2023HU0436857,2,383,1,1
2023HU0436857,3,310,1,1
2023HU0436857,4,310,1,1
2023HU0437031,1,217,1,1
2023HU0437031,2,217,1,1
2023HU0437031,3,217,1,1
2023HU0437031,4,217,1,1
2023HU0437031,5,217,1,1
2023HU0437195,1,178,2,1
2023HU0437272,1,130,2,1
2023HU0437299,1,501,1,1
2023HU0437299,2,501,1,1
2023HU0437299,3,501,1,1
2023HU0437299,4,501,1,1
2023HU0437366,1,343,1,1
2023HU0437366,2,343,1,1
2023HU0437366,3,343,1,1
2023HU0437366,4,343,1,1
2023HU0437366,5,343,1,1
2023HU0437474,1,501,1,1
2023HU0437474,2,501,1,1
2023HU0437474,3,501,1,1
2023HU0437557,1,501,1,1
2023HU0437557,2,501,1,1
2023HU0437557,3,501,1,1
2023HU0437643,1,291,2,1
2023HU0437643,2,291,2,1
2023HU0437643,3,291,2,1
2023HU0437643,4,291,2,1
2023HU0437703,1,420,3,1
2023HU0437828,1,487,2,1
2023HU0437828,2,487,2,1
2023HU0437828,3,487,2,1
2023HU0437908,1,501,1,1
2023HU0437908,2,501,1,1
2023HU0437944,1,326,3,1
2023HU0438112,1,501,1,1
2023HU0438112,2,501,1,1
2023HU0438112,3,501,1,1
2023HU0438165,1,59,3,1
2023HU0438165,2,295,3,1
2023HU0438484,1,501,1,1
2023HU0438484,2,501,1,1
2023HU0438484,3,501,1,1
2023HU0438484,4,501,1,1
2023HU0438554,1,446,3,1
2023HU0438599,1,79,3,1
2023HU0438730,1,392,1,1
2023HU0438730,2,392,1,1
2023HU0438780,1,66,3,1
2023HU0438780,2,66,3,1
2023HU0438780,3,66,3,1
2023HU0438780,4,66,3,1
2023HU0438844,1,203,1,1
2023HU0438844,2,203,1,1
2023HU0439020,1,468,2,1
2023HU0439020,2,468,2,1
2023HU0439058,1,501,1,1
2023HU0439058,2,501,1,1
2023HU0439058,3,501,1,1
2023HU0439058,4,501,1,1
2023HU0439202,1,434,1,1
2023HU0439202,2,434,1,1
2023HU0439202,3,434,1,1
2023HU0439205,1,501,2,1
2023HU0439205,2,501,2,1
2023HU0439205,3,501,2,1
2023HU0439206,1,337,2,1
2023HU0439206,2,337,2,1
2023HU0439289,1,196,1,1
2023HU0439289,2,196,1,1
2023HU0439484,1,469,3,1
2023HU0439563,1,230,1,1
2023HU0439563,2,230,1,1
2023HU0439563,3,230,1,1
2023HU0439563,4,259,1,1
2023HU0439611,1,224,3,1
2023HU0439754,1,492,1,1
2023HU0439754,2,492,1,1
2023HU0439754,3,492,1,1
2023HU0439761,1,501,3,1
2023HU0439872,1,501,3,1
2023HU0440395,1,438,2,1
2023HU0440395,2,438,2,1
2023HU0440395,3,438,2,1
2023HU0440395,4,438,2,1
2023HU0440429,1,501,1,1
2023HU0440429,2,501,1,1
2023HU0440486,1,501,3,1
2023HU0440637,1,433,1,1
2023HU0440637,2,433,1,1
2023HU0440637,3,433,1,1
2023HU0440637,4,433,1,1
2023HU0440740,1,501,1,1
2023HU0440785,1,322,2,1
2023HU0441008,1,501,3,1
2023HU0441008,2,501,3,1
2023HU0441008,3,258,3,1
2023HU0441008,4,129,3,1
2023HU0441332,1,328,3,1
2023HU0441332,2,361,3,1
2023HU0441452,1,501,3,1
2023HU0441607,1,141,3,1
2023HU0441822,1,118,3,1
2023HU0441822,2,118,3,1
2023HU0441842,1,435,1,1
2023HU0441842,2,435,1,1
2023HU0441842,3,435,1,1
2023HU0441842,4,435,1,1
2023HU0441842,5,435,1,1
2023HU0441849,1,419,1,1
2023HU0441849,2,419,1,1
2023HU0441849,3,419,1,1
2023HU0441867,1,483,3,1
2023HU0441990,1,501,3,1
2023HU0441995,1,62,3,1
2023HU0442058,1,501,1,1
2023HU0442058,2,501,1,1
2023HU0442058,3,501,1,1
2023HU0442201,1,113,1,1
2023HU0442201,2,113,1,1
2023HU0442222,1,106,1,1
2023HU0442222,2,106,1,1
2023HU0442222,3,106,1,1
2023HU0442222,4,106,1,1
2023HU0442346,1,390,3,1
2023HU0442466,1,426,3,1
2023HU0442466,2,426,3,1
2023HU0442556,1,83,2,1
2023HU0442565,1,378,2,1
2023HU0442637,1,501,1,1
2023HU0442637,2,501,1,1
2023HU0442781,1,501,1,1
2023HU0442781,2,501,1,1
2023HU0442875,1,94,2,1
2023HU0442980,1,501,1,1
2023HU0442980,2,501,1,1
2023HU0443077,1,423,1,1
2023HU0443077,2,423,1,1
2023HU0443103,1,49,1,1
2023HU0443140,1,439,2,1
2023HU0443327,1,501,3,1
2023HU0443378,1,424,1,1
2023HU0443378,2,424,1,1
2023HU0443378,3,424,1,1
2023HU0443378,4,424,1,1
2023HU0443601,1,242,2,1
2023HU0443628,1,344,2,1
2023HU0443628,2,344,2,1
2023HU0443669,1,304,1,1
2023HU0443669,2,304,1,1
2023HU0443693,1,8,2,1
2023HU0443693,2,8,2,1
2023HU0443704,1,446,1,1
2023HU0443712,1,353,3,1
2023HU0443758,1,501,1,1
2023HU0443758,2,501,1,1
2023HU0443977,1,163,3,1
2023HU0443977,2,163,3,1
2023HU0443977,3,163,3,1
2023HU0443977,4,163,3,1
2023HU0443977,5,163,3,1
2023HU0444042,1,501,2,1
2023HU0444042,2,501,2,1
2023HU0444120,1,501,3,1
2023HU0444120,2,501,3,1
2023HU0444212,1,501,3,1
2023HU0444316,1,233,1,1
2023HU0444318,1,501,1,1
2023HU0444318,2,501,1,1
2023HU0444318,3,501,1,1
2023HU0444318,4,501,1,1
2023HU0444318,5,501,1,1
2023HU0444365,1,501,1,1
2023HU0444365,2,501,1,1
2023HU0444390,1,446,3,1
2023HU0444501,1,385,3,1
2023HU0444552,1,360,2,1
2023HU0444612,1,350,1,1
2023HU0444612,2,319,1,1
2023HU0444729,1,501,1,1
2023HU0444843,1,394,2,1
2023HU0445004,1,501,3,1
2023HU0445004,2,501,3,1
2023HU0445131,1,44,3,1
2023HU0445135,1,0,3,1
2023HU0445158,1,0,3,1
2023HU0445473,1,182,3,1
2023HU0445473,2,182,3,1
2023HU0445519,1,501,1,1
2023HU0445519,2,501,1,1
2023HU0445683,1,249,3,1
2023HU0445763,1,241,3,1
2023HU0445763,2,241,3,1
2023HU0445800,1,183,3,1
2023HU0446116,1,50,3,1
2023HU0446116,2,50,3,1
2023HU0446116,3,50,3,1
2023HU0446320,1,329,1,1
2023HU0446320,2,329,1,1
2023HU0446333,1,335,1,1
2023HU0446333,2,335,1,1
2023HU0446333,3,335,1,1
2023HU0446333,4,335,1,1
2023HU0446333,5,335,1,1
2023HU0446459,1,415,2,1
2023HU0446466,1,501,1,1
2023HU0446466,2,501,1,1
2023HU0446472,1,303,2,1
2023HU0446563,1,370,2,1
2023HU0446563,2,370,2,1
2023HU0446568,1,194,3,1
2023HU0446846,1,352,2,1
2023HU0446846,2,352,2,1
2023HU0447015,1,0,3,1
2023HU0447037,1,29,3,1
2023HU0447065,1,501,1,1
2023HU0447175,1,501,1,1
2023HU0447249,1,501,1,1
2023HU0447249,2,501,1,1
2023HU0447249,3,501,1,1
2023HU0447253,1,501,1,1
2023HU0447253,2,501,1,1
2023HU0447280,1,458,2,1
2023HU0447280,2,90,2,1
2023HU0447511,1,401,2,1
2023HU0447511,2,401,2,1
2023HU0447511,3,401,2,1
2023HU0447563,1,360,2,1
2023HU0447563,2,360,2,1
2023HU0447563,3,360,2,1
2023HU0447585,1,501,3,1
2023HU0447585,2,340,3,1
2023HU0447585,3,501,3,1
2023HU0447647,1,501,3,1
2023HU0447647,2,501,3,1
2023HU0447660,1,391,3,1
2023HU0447660,2,391,3,1
2023HU0447660,3,391,3,1
2023HU0447697,1,501,3,1
2023HU0447754,1,501,2,1
2023HU0447756,1,501,3,1
2023HU0447756,2,441,3,1
2023HU0447785,1,501,2,1
2023HU0447785,2,501,2,1
2023HU0447795,1,501,2,1
2023HU0447795,2,501,2,1
2023HU0447819,1,291,2,1
2023HU0447819,2,291,2,1
2023HU0447821,1,501,1,1
2023HU0447821,2,501,1,1
2023HU0447972,1,265,1,1
2023HU0447972,2,265,1,1
2023HU0447972,3,216,1,1
2023HU0447972,4,152,1,1
2023HU0447972,5,,1,1
2023HU0448084,1,386,1,1
2023HU0448084,2,501,1,1
2023HU0448084,3,386,1,1
2023HU0448084,4,386,1,1
2023HU0448211,1,50,3,1
2023HU0448211,2,50,3,1
2023HU0448211,3,50,3,1
2023HU0448211,4,50,3,1
2023HU0448211,5,50,3,1
2023HU0448220,1,203,1,1
2023HU0448220,2,203,1,1
2023HU0448220,3,203,1,1
2023HU0448220,4,203,1,1
2023HU0448294,1,501,1,1
2023HU0448294,2,501,1,1
2023HU0448294,3,501,1,1
2023HU0448337,1,501,1,1
2023HU0448337,2,501,1,1
2023HU0448337,3,501,1,1
2023HU0448456,1,501,3,1
2023HU0448456,2,501,3,1
2023HU0448456,3,501,3,1
2023HU0448457,1,501,1,1
2023HU0448457,2,501,1,1
2023HU0448467,1,501,2,1
2023HU0448469,1,107,2,1
2023HU0448481,1,20,2,1
2023HU0448528,1,39,1,1
2023HU0448528,2,39,1,1
2023HU0448528,3,39,1,1
2023HU0448528,4,39,1,1
2023HU0448528,5,39,1,1
2023HU0448740,1,205,3,1
2023HU0448740,2,205,3,1
2023HU0448740,3,205,3,1
2023HU0448740,4,205,3,1
2023HU0448740,5,205,3,1
2023HU0448765,1,501,1,1
2023HU0448765,2,501,1,1
2023HU0448765,3,501,1,1
2023HU0448765,4,501,1,1
2023HU0448834,1,376,1,1
2023HU0448894,1,426,2,1
2023HU0448930,1,144,3,1
2023HU0448930,2,144,3,1
2023HU0448966,1,501,1,1
2023HU0448966,2,501,1,1
2023HU0448966,3,501,1,1
2023HU0449295,1,230,3,1
2023HU0449295,2,230,3,1
2023HU0449295,3,230,3,1
2023HU0449295,4,230,3,1
2023HU0449295,5,230,3,1
2023HU0449332,1,494,3,1
2023HU0449332,2,494,3,1
2023HU0449336,1,501,1,1
2023HU0449380,1,501,3,1
2023HU0449613,1,501,1,1
2023HU0449613,2,501,1,1
2023HU0449647,1,9,3,1
2023HU0449647,2,9,3,1
2023HU0449758,1,47,3,1
2023HU0449942,1,38,2,1
2023HU0450054,1,501,1,1
2023HU0450054,2,501,1,1
2023HU0450106,1,501,1,1
2023HU0450106,2,501,1,1
2023HU0450106,3,501,1,1
2023HU0450112,1,501,2,1
2023HU0450112,2,501,2,1
2023HU0450342,1,501,1,1
2023HU0450342,2,501,1,1
2023HU0450342,3,501,1,1
2023HU0450355,1,229,3,1
2023HU0450533,1,297,2,1
2023HU0450533,2,297,2,1
2023HU0450610,1,501,1,1
2023HU0450610,2,501,1,1
2023HU0450943,1,453,4,1
2023HU0450949,1,236,3,1
2023HU0450949,2,236,3,1
2023HU0451030,1,146,2,1
2023HU0451278,1,252,2,1
2023HU0451278,2,294,2,1
2023HU0451278,3,252,2,1
2023HU0451395,1,501,1,1
2023HU0451452,1,320,1,1
2023HU0451547,1,501,2,1
2023HU0451547,2,501,2,1
2023HU0451651,1,65,1,1
2023HU0451651,2,65,1,1
2023HU0451673,1,501,1,1
2023HU0451673,2,501,1,1
2023HU0451673,3,501,1,1
2023HU0451673,4,501,1,1
2023HU0451832,1,488,1,1
2023HU0451832,2,488,1,1
2023HU0451832,3,488,1,1
2023HU0451832,4,488,1,1
2023HU0451832,5,488,1,1
2023HU0451832,6,488,1,1
2023HU0451832,7,488,1,1
2023HU0451832,8,488,1,1
2023HU0451974,1,170,1,1
2023HU0451974,2,329,1,1
2023HU0451974,3,170,1,1
2023HU0452088,1,501,1,1
2023HU0452088,2,501,1,1
2023HU0452110,1,501,1,1
2023HU0452110,2,501,1,1
2023HU0452110,3,501,1,1
2023HU0452371,1,501,3,1
2023HU0452371,2,501,3,1
2023HU0452552,1,73,3,1
2023HU0452552,2,73,3,1
2023HU0452552,3,73,3,1
2023HU0452552,4,73,3,1
2023HU0452658,1,440,3,1
2023HU0452658,2,501,3,1
2023HU0452658,3,440,3,1
2023HU0452694,1,327,2,1
2023HU0452694,2,327,2,1
2023HU0452694,3,327,2,1
2023HU0452694,4,327,2,1
2023HU0452694,5,327,2,1
2023HU0452730,1,501,1,1
2023HU0452730,2,501,1,1
2023HU0452730,3,501,1,1
2023HU0452730,4,501,1,1
2023HU0452751,1,501,2,1
2023HU0452751,2,501,2,1
2023HU0452905,1,491,1,1
2023HU0452905,2,491,1,1
2023HU0452905,3,491,1,1
2023HU0452905,4,491,1,1
2023HU0452905,5,491,1,1
2023HU0453176,1,501,2,1
2023HU0453176,2,501,2,1
2023HU0453200,1,501,2,1
2023HU0453232,1,501,2,1
2023HU0453232,2,501,2,1
2023HU0453232,3,501,2,1
2023HU0453232,4,501,2,1
2023HU0453328,1,501,2,1
2023HU0453328,2,501,2,1
2023HU0453359,1,501,2,1
2023HU0453359,2,501,2,1
2023HU0453379,1,501,2,1
2023HU0453379,2,501,2,1
2023HU0453379,3,501,2,1
2023HU0453458,1,466,2,1
2023HU0453519,1,501,2,1
2023HU0453550,1,501,1,1
2023HU0453550,2,501,1,1
2023HU0453550,3,501,1,1
2023HU0453550,4,501,1,1
2023HU0453550,5,501,1,1
2023HU0453666,1,111,3,1
2023HU0453682,1,501,2,1
2023HU0453682,2,501,2,1
2023HU0453682,3,501,2,1
2023HU0453682,4,501,2,1
2023HU0453865,1,501,2,1
2023HU0453865,2,501,2,1
2023HU0454055,1,168,1,1
2023HU0454055,2,501,1,1
2023HU0454059,1,167,3,1
2023HU0454126,1,501,3,1
2023HU0454131,1,78,3,1
2023HU0454131,2,64,3,1
2023HU0454263,1,501,1,1
2023HU0454263,2,501,1,1
2023HU0454265,1,501,2,1
2023HU0454265,2,501,2,1
2023HU0454265,3,501,2,1
2023HU0454265,4,501,2,1
2023HU0454328,1,501,3,1
2023HU0454328,2,501,3,1
2023HU0454341,1,501,3,1
2023HU0454341,2,501,3,1
2023HU0454341,3,501,3,1
2023HU0454410,1,501,3,1
2023HU0454442,1,501,1,1
2023HU0454442,2,501,1,1
2023HU0454442,3,501,1,1
2023HU0454442,4,501,1,1
2023HU0454497,1,501,1,1
2023HU0454497,2,501,1,1
2023HU0454554,1,28,1,1
2023HU0454554,2,28,1,1
2023HU0454615,1,501,2,1
2023HU0454615,2,501,2,1
2023HU0454615,3,501,2,1
2023HU0454615,4,501,2,1
2023HU0454734,1,270,1,1
2023HU0454822,1,78,3,1
2023HU0454822,2,78,3,1
2023HU0454822,3,78,3,1
2023HU0454822,4,78,3,1
2023HU0455018,1,501,1,1
2023HU0455018,2,109,1,1
2023HU0455043,1,0,2,1
2023HU0455043,2,0,2,1
2023HU0455098,1,501,1,1
2023HU0455098,2,501,1,1
2023HU0455160,1,345,1,1
2023HU0455160,2,345,1,1
2023HU0455160,3,345,1,1
2023HU0455160,4,345,1,1
2023HU0455160,5,345,1,1
2023HU0455160,6,345,1,1
2023HU0455160,7,345,1,1
2023HU0455178,1,501,3,1
2023HU0455316,1,501,2,1
2023HU0455501,1,179,3,1
2023HU0455661,1,374,3,1
2023HU0455661,2,374,3,1
2023HU0455687,1,445,3,1
2023HU0455689,1,501,3,1
2023HU0455689,2,196,3,1
2023HU0455689,3,501,3,1
2023HU0455724,1,501,1,1
2023HU0455755,1,501,1,1
2023HU0455773,1,501,3,1
2023HU0455827,1,501,1,1
2023HU0455827,2,501,1,1
2023HU0455847,1,501,2,1
2023HU0455847,2,501,2,1
2023HU0456036,1,220,1,1
2023HU0456036,2,220,1,1
2023HU0456048,1,432,3,1
2023HU0456095,1,188,1,1
2023HU0456095,2,188,1,1
2023HU0456095,3,188,1,1
2023HU0456120,1,501,1,1
2023HU0456120,2,501,1,1
2023HU0456120,3,501,1,1
2023HU0456156,1,129,3,1
2023HU0456199,1,447,3,1
2023HU0456248,1,501,3,1
2023HU0456248,2,501,3,1
2023HU0456255,1,166,1,1
2023HU0456376,1,501,2,1
2023HU0456376,2,501,2,1
2023HU0456680,1,501,2,1
2023HU0456680,2,501,2,1
2023HU0456680,3,501,2,1
2023HU0456757,1,363,3,1
2023HU0456757,2,363,3,1
2023HU0456757,3,363,3,1
2023HU0456757,4,363,3,1
2023HU0456757,5,363,3,1
2023HU0456820,1,501,2,1
2023HU0456820,2,501,2,1
2023HU0456820,3,501,2,1
2023HU0456832,1,276,1,1
2023HU0456832,2,276,1,1
2023HU0457264,1,72,2,1
2023HU0457337,1,501,3,1
2023HU0457359,1,375,2,1
2023HU0457416,1,501,1,1
2023HU0457416,2,501,1,1
2023HU0457416,3,501,1,1
2023HU0457416,4,501,1,1
2023HU0457628,1,115,3,1
2023HU0457692,1,501,1,1
2023HU0457692,2,501,1,1
2023HU0457925,1,501,1,1
2023HU0457951,1,465,1,1
2023HU0458012,1,501,1,1
2023HU0458012,2,501,1,1
2023HU0458034,1,501,1,1
2023HU0458034,2,501,1,1
2023HU0458034,3,501,1,1
2023HU0458034,4,501,1,1
2023HU0458241,1,501,1,1
2023HU0458241,2,501,1,1
2023HU0458241,3,501,1,1
2023HU0458306,1,319,1,1
2023HU0458310,1,501,1,1
2023HU0458310,2,501,1,1
2023HU0458310,3,501,1,1
2023HU0458310,4,501,1,1
2023HU0458885,1,495,2,1
2023HU0458885,2,495,2,1
2023HU0458885,3,495,2,1
2023HU0458892,1,383,3,1
2023HU0459153,1,0,2,1
2023HU0459194,1,423,1,1
2023HU0459194,2,423,1,1
2023HU0459194,3,423,1,1
2023HU0459194,4,423,1,1
2023HU0459377,1,166,3,1
2023HU0459387,1,442,1,1
2023HU0459387,2,442,1,1
2023HU0459387,3,442,1,1
2023HU0459387,4,442,1,1
2023HU0459439,1,501,2,1
2023HU0459439,2,501,2,1
2023HU0459439,3,501,2,1
2023HU0459439,4,501,2,1
2023HU0459468,1,501,3,1
2023HU0459468,2,501,3,1
2023HU0459586,1,501,3,1
2023HU0459586,2,501,3,1
2023HU0459933,1,501,1,1
2023HU0459992,1,193,2,1
2023HU0459992,2,193,2,1
2023HU0459992,3,193,2,1
2023HU0459992,4,193,2,1
2023HU0459992,5,193,2,1
2023HU0460076,1,501,3,1
2023HU0460175,1,253,1,1
2023HU0460175,2,253,1,1
2023HU0460175,3,253,1,1
2023HU0460176,1,180,1,1
2023HU0460176,2,180,1,1
2023HU0460261,1,501,1,1
2023HU0460274,1,501,2,1
2023HU0460416,1,289,3,1
2023HU0460421,1,501,2,1
2023HU0460421,2,501,2,1
2023HU0460421,3,501,2,1
2023HU0460455,1,383,2,1
2023HU0460455,2,383,2,1
2023HU0460455,3,383,2,1
2023HU0460455,4,383,2,1
2023HU0460533,1,373,2,1
2023HU0460663,1,95,2,1
2023HU0460706,1,133,2,1
2023HU0460706,2,133,2,1
2023HU0460975,1,501,1,1
2023HU0460975,2,501,1,1
2023HU0461167,1,158,1,1
2023HU0461167,2,158,1,1
2023HU0461167,3,158,1,1
2023HU0461167,4,158,1,1
2023HU0461222,1,295,3,1
2023HU0461222,2,217,3,1
2023HU0461284,1,501,1,1
2023HU0461284,2,501,1,1
2023HU0461284,3,501,1,1
2023HU0461284,4,501,1,1
2023HU0461284,5,501,1,1
2023HU0461400,1,461,3,1
2023HU0461400,2,461,3,1
2023HU0461400,3,461,3,1
2023HU0461400,4,461,3,1
2023HU0461544,1,501,1,1
2023HU0461544,2,501,1,1
2023HU0461563,1,501,3,1
2023HU0461563,2,501,3,1
2023HU0461563,3,501,3,1
2023HU0461640,1,501,2,1
2023HU0461640,2,501,2,1
2023HU0461734,1,501,1,1
2023HU0461734,2,501,1,1
2023HU0461742,1,501,1,1
2023HU0461742,2,501,1,1
2023HU0461742,3,501,1,1
2023HU0461756,1,501,3,1
2023HU0461756,2,501,3,1
2023HU0461756,3,501,3,1
2023HU0461756,4,501,3,1
2023HU0461846,1,105,1,1
2023HU0461846,2,105,1,1
2023HU0461897,1,501,3,1
2023HU0461936,1,224,2,1
