SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023HU0156299,3,258,3,1
2023HU0156299,4,258,3,1
2023HU0156583,1,48,3,1
2023HU0156583,2,48,3,1
2023HU0156740,1,193,3,1
2023HU0156740,2,193,3,1
2023HU0156740,3,193,3,1
2023HU0156937,1,189,2,1
2023HU0157432,1,245,4,1
2023HU0157432,2,245,4,1
2023HU0157432,3,245,4,1
2023HU0157432,4,245,4,1
2023HU0157470,1,501,3,1
2023HU0157470,2,501,3,1
2023HU0157470,3,501,3,1
2023HU0157470,4,501,3,1
2023HU0157583,1,194,2,1
2023HU0157583,2,196,2,1
2023HU0157613,1,146,3,1
2023HU0157706,1,501,2,1
2023HU0157793,1,169,1,1
2023HU0157793,2,169,1,1
2023HU0157793,3,169,1,1
2023HU0157793,4,169,1,1
2023HU0157959,1,0,3,1
2023HU0157959,2,0,3,1
2023HU0158040,1,366,3,1
2023HU0158206,1,254,2,1
2023HU0158206,2,254,2,1
2023HU0158344,1,400,2,1
2023HU0158344,2,400,2,1
2023HU0158344,3,400,2,1
2023HU0158497,1,85,3,1
2023HU0158497,2,85,3,1
2023HU0158541,1,501,2,1
2023HU0158541,2,501,2,1
2023HU0158541,3,501,2,1
2023HU0158555,1,192,3,1
2023HU0158555,2,401,3,1
2023HU0158562,1,501,2,1
2023HU0158562,2,501,2,1
2023HU0158562,3,501,2,1
2023HU0159344,1,0,3,1
2023HU0159461,1,340,2,1
2023HU0159461,2,340,2,1
2023HU0159461,3,501,2,1
2023HU0159466,1,111,3,1
2023HU0160106,1,150,1,1
2023HU0160106,2,150,1,1
2023HU0160106,3,150,1,1
2023HU0160106,4,150,1,1
2023HU0160122,1,230,3,1
2023HU0160122,2,230,3,1
2023HU0160122,3,230,3,1
2023HU0160122,4,230,3,1
2023HU0160263,1,501,1,1
2023HU0160263,2,501,1,1
2023HU0160263,3,501,1,1
2023HU0160263,4,501,1,1
2023HU0160263,5,501,1,1
2023HU0160441,1,501,2,1
2023HU0160441,2,501,2,1
2023HU0160441,3,501,2,1
2023HU0160441,4,501,2,1
2023HU0160684,1,501,2,1
2023HU0160684,2,501,2,1
2023HU0160823,1,30,3,1
2023HU0160922,1,387,1,1
2023HU0160922,2,387,1,1
2023HU0160922,3,387,1,1
2023HU0160922,4,387,1,1
2023HU0161200,1,328,4,1
2023HU0161364,1,173,1,1
2023HU0161364,2,173,1,1
2023HU0161364,3,173,1,1
2023HU0161364,4,173,1,1
2023HU0161552,1,54,3,1
2023HU0161609,1,455,1,1
2023HU0161609,2,455,1,1
2023HU0161609,3,455,1,1
2023HU0161854,1,99,3,1
2023HU0161954,1,501,2,1
2023HU0162030,1,157,2,1
2023HU0162030,2,501,2,1
2023HU0162030,3,157,2,1
2023HU0162030,4,157,2,1
2023HU0162030,5,157,2,1
2023HU0162030,6,157,2,1
2023HU0162065,1,124,3,1
2023HU0162065,2,124,3,1
2023HU0162065,3,124,3,1
2023HU0162237,1,134,3,1
2023HU0162237,2,134,3,1
2023HU0162377,1,249,3,1
2023HU0162425,1,501,1,1
2023HU0162425,2,501,1,1
2023HU0162443,1,501,1,1
2023HU0162443,2,501,1,1
2023HU0162443,3,501,1,1
2023HU0162443,4,501,1,1
2023HU0162853,1,310,3,1
2023HU0162853,2,310,3,1
2023HU0162853,3,310,3,1
2023HU0162853,4,310,3,1
2023HU0163164,1,411,1,1
2023HU0163164,2,411,1,1
2023HU0163164,3,411,1,1
2023HU0163164,4,411,1,1
2023HU0163191,1,501,1,1
2023HU0163290,1,462,1,1
2023HU0163290,2,462,1,1
2023HU0163290,3,462,1,1
2023HU0163413,1,467,3,1
2023HU0163413,2,467,3,1
2023HU0163413,3,467,3,1
2023HU0163413,4,467,3,1
2023HU0163497,1,255,2,1
2023HU0163497,2,255,2,1
2023HU0163497,3,255,2,1
2023HU0163497,4,255,2,1
2023HU0163497,5,255,2,1
2023HU0163497,6,255,2,1
2023HU0163497,7,255,2,1
2023HU0163497,8,255,2,1
2023HU0163747,1,488,1,1
2023HU0163747,2,488,1,1
2023HU0163747,3,488,1,1
2023HU0163747,4,488,1,1
2023HU0164208,1,501,2,1
2023HU0164394,1,501,1,1
2023HU0164394,2,501,1,1
2023HU0164394,3,501,1,1
2023HU0164394,4,501,1,1
2023HU0164604,1,501,1,1
2023HU0164604,2,501,1,1
2023HU0164604,3,501,1,1
2023HU0164638,1,501,1,1
2023HU0164638,2,501,1,1
2023HU0164638,3,501,1,1
2023HU0164638,4,501,1,1
2023HU0164656,1,501,3,1
2023HU0164739,1,501,1,1
2023HU0164739,2,501,1,1
2023HU0164739,3,501,1,1
2023HU0164750,1,501,1,1
2023HU0164750,2,501,1,1
2023HU0164750,3,501,1,1
2023HU0164815,1,191,2,1
2023HU0165012,1,112,3,1
2023HU0165012,2,112,3,1
2023HU0165090,1,221,1,1
2023HU0165090,2,221,1,1
2023HU0165090,3,221,1,1
2023HU0165090,4,221,1,1
2023HU0165090,5,221,1,1
2023HU0165302,1,501,3,1
2023HU0165302,2,501,3,1
2023HU0165377,1,501,3,1
2023HU0165377,2,501,3,1
2023HU0165377,3,501,3,1
2023HU0165377,4,501,3,1
2023HU0165377,5,501,3,1
2023HU0165653,1,42,3,1
2023HU0165684,1,173,3,1
2023HU0165684,2,173,3,1
2023HU0165684,3,173,3,1
2023HU0165764,1,265,2,1
2023HU0165764,2,265,2,1
2023HU0165764,3,265,2,1
2023HU0165764,4,265,2,1
2023HU0165929,1,64,3,1
2023HU0166139,1,292,1,1
2023HU0166139,2,39,1,1
2023HU0166225,1,233,2,1
2023HU0166225,2,233,2,1
2023HU0166225,3,233,2,1
2023HU0166225,4,233,2,1
2023HU0166575,1,177,2,1
2023HU0166575,2,177,2,1
2023HU0166575,3,177,2,1
2023HU0166575,4,177,2,1
2023HU0167341,1,501,3,1
2023HU0167407,1,464,3,1
2023HU0167733,1,41,2,1
2023HU0167789,1,389,1,1
2023HU0167789,2,389,1,1
2023HU0167789,3,389,1,1
2023HU0167807,1,375,1,1
2023HU0167807,2,375,1,1
2023HU0167916,1,112,3,1
2023HU0167916,2,112,3,1
2023HU0167916,3,112,3,1
2023HU0167916,4,112,3,1
2023HU0167916,5,112,3,1
2023HU0167916,6,112,3,1
2023HU0168222,1,319,3,1
2023HU0168222,2,501,3,1
2023HU0168260,1,412,3,1
2023HU0168260,2,501,3,1
2023HU0168260,3,412,3,1
2023HU0168343,1,411,1,1
2023HU0168343,2,411,1,1
2023HU0168483,1,399,1,1
2023HU0168483,2,399,1,1
2023HU0168681,1,501,1,1
2023HU0168681,2,501,1,1
2023HU0168681,3,501,1,1
2023HU0168737,1,501,3,1
2023HU0168737,2,501,3,1
2023HU0168737,3,501,3,1
2023HU0168837,1,202,2,1
2023HU0168837,2,202,2,1
2023HU0168837,3,202,2,1
2023HU0168837,4,202,2,1
2023HU0168837,5,202,2,1
2023HU0168878,1,501,1,1
2023HU0168878,2,501,1,1
2023HU0168878,3,501,1,1
2023HU0168878,4,501,1,1
2023HU0168878,5,501,1,1
2023HU0169169,1,417,3,1
2023HU0169185,1,501,1,1
2023HU0169185,2,501,1,1
2023HU0169309,1,341,3,1
2023HU0169309,2,341,3,1
2023HU0169309,3,341,3,1
2023HU0169309,4,341,3,1
2023HU0169490,1,244,4,1
2023HU0169490,2,244,4,1
2023HU0169490,3,244,4,1
2023HU0169490,4,244,4,1
2023HU0169490,5,244,4,1
2023HU0169490,6,244,4,1
2023HU0169490,7,244,4,1
2023HU0169490,8,361,4,1
2023HU0169591,1,475,1,1
2023HU0169591,2,475,1,1
2023HU0169591,3,475,1,1
2023HU0169591,4,475,1,1
2023HU0169591,5,475,1,1
2023HU0170076,1,480,2,1
2023HU0170076,2,480,2,1
2023HU0170126,1,389,2,1
2023HU0170126,2,389,2,1
2023HU0170281,1,369,3,1
2023HU0170281,2,369,3,1
2023HU0170281,3,369,3,1
2023HU0170357,1,410,1,1
2023HU0170357,2,410,1,1
2023HU0170357,3,410,1,1
2023HU0170368,1,101,1,1
2023HU0170368,2,101,1,1
2023HU0170368,3,101,1,1
2023HU0170368,4,101,1,1
2023HU0170500,1,67,2,1
2023HU0170500,2,67,2,1
2023HU0170613,1,335,1,1
2023HU0170613,2,335,1,1
2023HU0170621,1,218,3,1
2023HU0170621,2,110,3,1
2023HU0170621,3,218,3,1
2023HU0170653,1,501,1,1
2023HU0170653,2,276,1,1
2023HU0170653,3,501,1,1
2023HU0170813,1,149,3,1
2023HU0170813,2,149,3,1
2023HU0170813,3,149,3,1
2023HU0170991,1,122,1,1
2023HU0170991,2,122,1,1
2023HU0171034,1,6,3,1
2023HU0171209,1,236,2,1
2023HU0171209,2,236,2,1
2023HU0171263,1,241,3,1
2023HU0171263,2,241,3,1
2023HU0171263,3,241,3,1
2023HU0171326,1,225,2,1
2023HU0171326,2,225,2,1
2023HU0171326,3,225,2,1
2023HU0171326,4,225,2,1
2023HU0171343,1,501,2,1
2023HU0171343,2,501,2,1
2023HU0171436,1,300,4,1
2023HU0171436,2,300,4,1
2023HU0171436,3,485,4,1
2023HU0171487,1,204,3,1
2023HU0171511,1,349,3,1
2023HU0171511,2,349,3,1
2023HU0171511,3,349,3,1
2023HU0171511,4,349,3,1
2023HU0171558,1,501,1,1
2023HU0171558,2,501,1,1
2023HU0171618,1,501,1,1
2023HU0171618,2,501,1,1
2023HU0171773,1,501,2,1
2023HU0171773,2,501,2,1
2023HU0171773,3,501,2,1
2023HU0171773,4,501,2,1
2023HU0171773,5,501,2,1
2023HU0171874,1,267,3,1
2023HU0171894,1,501,2,1
2023HU0172011,1,103,3,1
2023HU0172011,2,103,3,1
2023HU0172011,3,103,3,1
2023HU0172416,1,263,2,1
2023HU0172744,1,174,3,1
2023HU0173228,1,127,2,1
2023HU0173228,2,84,2,1
2023HU0173279,1,260,3,1
2023HU0173358,1,431,1,1
2023HU0173358,2,431,1,1
2023HU0173358,3,431,1,1
2023HU0173358,4,431,1,1
2023HU0173674,1,501,3,1
2023HU0173674,2,501,3,1
2023HU0173674,3,501,3,1
2023HU0173985,1,378,2,1
2023HU0173985,2,378,2,1
2023HU0174029,1,501,3,1
2023HU0174029,2,501,3,1
2023HU0174029,3,501,3,1
2023HU0174029,4,501,3,1
2023HU0174029,5,501,3,1
2023HU0174156,1,283,1,1
2023HU0174156,2,283,1,1
2023HU0174156,3,283,1,1
2023HU0174360,1,501,3,1
2023HU0174360,2,501,3,1
2023HU0174361,1,501,1,1
2023HU0174361,2,501,1,1
2023HU0174491,1,501,2,1
2023HU0174491,2,501,2,1
2023HU0174775,1,501,1,1
2023HU0174775,2,501,1,1
2023HU0174775,3,501,1,1
2023HU0174868,1,501,3,1
2023HU0174868,2,501,3,1
2023HU0175042,1,159,3,1
2023HU0175042,2,102,3,1
2023HU0175055,1,50,3,1
2023HU0175055,2,50,3,1
2023HU0175055,3,50,3,1
2023HU0175126,1,0,3,1
2023HU0175126,2,0,3,1
2023HU0175126,3,0,3,1
2023HU0175467,1,134,3,1
2023HU0175467,2,134,3,1
2023HU0175467,3,134,3,1
2023HU0175467,4,134,3,1
2023HU0175468,1,0,3,1
2023HU0175468,2,0,3,1
2023HU0175468,3,0,3,1
2023HU0175549,1,0,3,1
2023HU0175549,2,0,3,1
2023HU0175873,1,321,1,1
2023HU0175873,2,321,1,1
2023HU0175873,3,321,1,1
2023HU0175873,4,321,1,1
2023HU0175873,5,321,1,1
2023HU0175926,1,223,4,1
2023HU0175926,2,223,4,1
2023HU0176349,1,501,3,1
2023HU0176349,2,501,3,1
2023HU0176590,1,501,2,1
2023HU0176590,2,501,2,1
2023HU0176590,3,501,2,1
2023HU0176954,1,501,3,1
2023HU0176954,2,501,3,1
2023HU0176954,3,501,3,1
2023HU0177383,1,60,2,1
2023HU0177383,2,60,2,1
2023HU0177383,3,60,2,1
2023HU0177383,4,60,2,1
2023HU0177383,5,60,2,1
2023HU0177383,6,60,2,1
2023HU0177383,7,60,2,1
2023HU0177383,8,60,2,1
2023HU0177383,9,60,2,1
2023HU0177396,1,260,3,1
2023HU0177396,2,318,3,1
2023HU0177396,3,234,3,1
2023HU0177396,4,390,3,1
2023HU0177396,5,,3,1
2023HU0177396,6,,3,1
2023HU0177396,7,,3,1
2023HU0177597,1,73,3,1
2023HU0177597,2,217,3,1
2023HU0177597,3,73,3,1
2023HU0177720,1,362,1,1
2023HU0177818,1,501,2,1
2023HU0177818,2,0,2,1
2023HU0177818,3,501,2,1
2023HU0177818,4,501,2,1
2023HU0177825,1,501,1,1
2023HU0177825,2,501,1,1
2023HU0177825,3,501,1,1
2023HU0178193,1,501,1,1
2023HU0178193,2,501,1,1
2023HU0178231,1,501,3,1
2023HU0178231,2,501,3,1
2023HU0178231,3,501,3,1
2023HU0178359,1,501,2,1
2023HU0178359,2,501,2,1
2023HU0178359,3,501,2,1
2023HU0178449,1,501,1,1
2023HU0178449,2,501,1,1
2023HU0178504,1,151,3,1
2023HU0178504,2,151,3,1
2023HU0178603,1,501,1,1
2023HU0178603,2,501,1,1
2023HU0178641,1,251,2,1
2023HU0178641,2,251,2,1
2023HU0178641,3,251,2,1
2023HU0178641,4,251,2,1
2023HU0178643,1,322,2,1
2023HU0178643,2,322,2,1
2023HU0178643,3,322,2,1
2023HU0178643,4,322,2,1
2023HU0178643,5,322,2,1
2023HU0178656,1,396,3,1
2023HU0178656,2,396,3,1
2023HU0178771,1,501,3,1
2023HU0179001,1,472,3,1
2023HU0179001,2,472,3,1
2023HU0179082,1,475,2,1
2023HU0179614,1,449,3,1
2023HU0179614,2,449,3,1
2023HU0179614,3,449,3,1
2023HU0179614,4,449,3,1
2023HU0179614,5,449,3,1
2023HU0179762,1,501,3,1
2023HU0179762,2,501,3,1
2023HU0179762,3,501,3,1
2023HU0180117,1,501,3,1
2023HU0180117,2,501,3,1
2023HU0180122,1,400,2,1
2023HU0180375,1,152,3,1
2023HU0180375,2,152,3,1
2023HU0180456,1,501,2,1
2023HU0180456,2,501,2,1
2023HU0180456,3,501,2,1
2023HU0180603,1,437,3,1
2023HU0180603,2,437,3,1
2023HU0180603,3,437,3,1
2023HU0180603,4,437,3,1
2023HU0180903,1,295,1,1
2023HU0180903,2,295,1,1
2023HU0180903,3,295,1,1
2023HU0181064,1,459,2,1
2023HU0181064,2,459,2,1
2023HU0181064,3,459,2,1
2023HU0181064,4,459,2,1
2023HU0181089,1,285,3,1
2023HU0181089,2,285,3,1
2023HU0181089,3,285,3,1
2023HU0181089,4,285,3,1
2023HU0181346,1,257,1,1
2023HU0181346,2,257,1,1
2023HU0181346,3,257,1,1
2023HU0181346,4,257,1,1
2023HU0181346,5,257,1,1
2023HU0181479,1,373,2,1
2023HU0181479,2,373,2,1
2023HU0181512,1,207,3,1
2023HU0181512,2,207,3,1
2023HU0181512,3,207,3,1
2023HU0181512,4,207,3,1
2023HU0181512,5,207,3,1
2023HU0181512,6,207,3,1
2023HU0181623,1,501,2,1
2023HU0181623,2,501,2,1
2023HU0181623,3,501,2,1
2023HU0181659,1,57,3,1
2023HU0181659,2,57,3,1
2023HU0181659,3,57,3,1
2023HU0181659,4,57,3,1
2023HU0181659,5,0,3,1
2023HU0181739,1,501,1,1
2023HU0181739,2,501,1,1
2023HU0181739,3,501,1,1
2023HU0182800,1,485,1,1
2023HU0182800,2,485,1,1
2023HU0182800,3,485,1,1
2023HU0182866,1,501,2,1
2023HU0182866,2,501,2,1
2023HU0183222,1,248,2,1
2023HU0183222,2,248,2,1
2023HU0183222,3,248,2,1
2023HU0183222,4,248,2,1
2023HU0183262,1,158,1,1
2023HU0183262,2,205,1,1
2023HU0183262,3,75,1,1
2023HU0183262,4,348,1,1
2023HU0183297,1,370,1,1
2023HU0183297,2,151,1,1
2023HU0183297,3,,1,1
2023HU0183403,1,501,1,1
2023HU0183403,2,501,1,1
2023HU0183617,1,501,1,1
2023HU0183617,2,501,1,1
2023HU0183617,3,501,1,1
2023HU0183636,1,501,1,1
2023HU0183851,1,350,1,1
2023HU0183851,2,350,1,1
2023HU0183851,3,350,1,1
2023HU0183894,1,345,2,1
2023HU0183894,2,345,2,1
2023HU0183894,3,0,2,1
2023HU0184001,1,501,2,1
2023HU0184001,2,501,2,1
2023HU0184188,1,501,1,1
2023HU0184188,2,0,1,1
2023HU0184188,3,501,1,1
2023HU0184188,4,501,1,1
2023HU0184188,5,501,1,1
2023HU0184428,1,260,3,1
2023HU0184428,2,130,3,1
2023HU0184504,1,393,2,1
2023HU0184504,2,393,2,1
2023HU0185665,1,236,2,1
2023HU0185794,1,95,2,1
2023HU0185890,1,399,2,1
2023HU0185890,2,399,2,1
2023HU0186011,1,348,3,1
2023HU0186068,1,501,1,1
2023HU0186068,2,501,1,1
2023HU0186068,3,501,1,1
2023HU0186227,1,336,3,1
2023HU0186227,2,336,3,1
2023HU0186227,3,336,3,1
2023HU0186227,4,336,3,1
2023HU0186231,1,121,1,1
2023HU0186231,2,121,1,1
2023HU0186231,3,121,1,1
2023HU0186231,4,121,1,1
2023HU0186231,5,121,1,1
2023HU0186231,6,121,1,1
2023HU0186231,7,121,1,1
2023HU0186425,1,76,3,1
2023HU0186515,1,487,1,1
2023HU0186652,1,257,1,1
2023HU0186652,2,257,1,1
2023HU0186652,3,257,1,1
2023HU0186652,4,193,1,1
2023HU0186652,5,193,1,1
2023HU0186685,1,364,2,1
2023HU0186685,2,364,2,1
2023HU0186685,3,0,2,1
2023HU0186697,1,10,2,1
2023HU0186947,1,133,3,1
2023HU0186947,2,133,3,1
2023HU0186947,3,133,3,1
2023HU0186947,4,133,3,1
2023HU0187117,1,73,3,1
2023HU0187238,1,488,3,1
2023HU0187268,1,501,3,1
2023HU0187268,2,0,3,1
2023HU0187268,3,501,3,1
2023HU0187283,1,247,1,1
2023HU0187283,2,247,1,1
2023HU0187283,3,247,1,1
2023HU0187437,1,369,1,1
2023HU0187437,2,369,1,1
2023HU0187437,3,369,1,1
2023HU0187437,4,369,1,1
2023HU0187524,1,501,3,1
2023HU0187524,2,501,3,1
2023HU0187605,1,243,2,1
2023HU0187760,1,501,3,1
2023HU0187780,1,79,3,1
2023HU0187850,1,33,1,1
2023HU0187861,1,325,1,1
2023HU0187861,2,325,1,1
2023HU0187861,3,325,1,1
2023HU0187944,1,501,1,1
2023HU0187944,2,501,1,1
2023HU0187944,3,501,1,1
2023HU0187971,1,366,2,1
2023HU0187971,2,366,2,1
2023HU0187981,1,148,3,1
2023HU0187981,2,148,3,1
2023HU0187985,1,48,3,1
2023HU0187985,2,48,3,1
2023HU0188063,1,501,1,1
2023HU0188063,2,501,1,1
2023HU0188307,1,501,1,1
2023HU0188307,2,501,1,1
2023HU0188392,1,501,2,1
2023HU0188392,2,501,2,1
2023HU0188634,1,501,2,1
2023HU0188686,1,145,1,1
2023HU0188686,2,145,1,1
2023HU0188772,1,183,3,1
2023HU0188772,2,255,3,1
2023HU0188790,1,501,1,1
2023HU0188827,1,501,3,1
2023HU0188827,2,501,3,1
2023HU0188827,3,501,3,1
2023HU0188827,4,501,3,1
2023HU0188866,1,501,2,1
2023HU0188866,2,501,2,1
2023HU0189000,1,492,1,1
2023HU0189000,2,492,1,1
2023HU0189000,3,492,1,1
2023HU0189000,4,492,1,1
2023HU0189367,1,341,4,1
2023HU0189415,1,481,1,1
2023HU0189415,2,481,1,1
2023HU0189415,3,481,1,1
2023HU0189415,4,481,1,1
2023HU0189415,5,481,1,1
2023HU0189442,1,232,3,1
2023HU0189442,2,232,3,1
2023HU0189442,3,232,3,1
2023HU0189793,1,454,1,1
2023HU0189793,2,454,1,1
2023HU0189793,3,454,1,1
2023HU0190001,1,501,1,1
2023HU0190001,2,501,1,1
2023HU0190028,1,501,3,1
2023HU0190028,2,253,3,1
2023HU0190073,1,240,1,1
2023HU0190073,2,240,1,1
2023HU0190073,3,240,1,1
2023HU0190073,4,240,1,1
2023HU0190652,1,501,1,1
2023HU0190652,2,501,1,1
2023HU0190652,3,501,1,1
2023HU0190652,4,501,1,1
2023HU0190780,1,182,3,1
2023HU0190780,2,182,3,1
2023HU0190780,3,182,3,1
2023HU0190780,4,182,3,1
2023HU0190780,5,182,3,1
2023HU0190787,1,501,2,1
2023HU0190787,2,417,2,1
2023HU0190849,1,298,2,1
2023HU0191441,1,501,1,1
2023HU0191441,2,501,1,1
2023HU0191441,3,501,1,1
2023HU0191441,4,501,1,1
2023HU0191561,1,202,2,1
2023HU0191573,1,253,2,1
2023HU0191573,2,253,2,1
2023HU0191573,3,253,2,1
2023HU0191573,4,253,2,1
2023HU0191573,5,253,2,1
2023HU0191573,6,253,2,1
2023HU0191573,7,253,2,1
2023HU0191728,1,247,3,1
2023HU0191728,2,247,3,1
2023HU0191728,3,247,3,1
2023HU0191728,4,247,3,1
2023HU0192016,1,178,3,1
2023HU0192023,1,469,1,1
2023HU0192023,2,469,1,1
2023HU0192023,3,469,1,1
2023HU0192023,4,469,1,1
2023HU0192031,1,324,3,1
2023HU0192031,2,324,3,1
2023HU0192031,3,324,3,1
2023HU0192204,1,501,2,1
2023HU0192204,2,501,2,1
2023HU0192204,3,501,2,1
2023HU0192264,1,210,2,1
2023HU0192264,2,210,2,1
2023HU0192264,3,210,2,1
2023HU0192388,1,10,3,1
2023HU0192440,1,154,1,1
2023HU0192440,2,154,1,1
2023HU0192440,3,154,1,1
2023HU0192565,1,139,3,1
2023HU0192565,2,139,3,1
2023HU0192565,3,139,3,1
2023HU0192565,4,139,3,1
2023HU0192565,5,139,3,1
2023HU0192565,6,139,3,1
2023HU0193069,1,501,2,1
2023HU0193069,2,501,2,1
2023HU0193069,3,501,2,1
2023HU0193069,4,501,2,1
2023HU0193069,5,501,2,1
2023HU0193081,1,338,1,1
2023HU0193081,2,179,1,1
2023HU0193081,3,338,1,1
2023HU0193168,1,501,3,1
2023HU0193168,2,76,3,1
2023HU0193391,1,266,3,1
2023HU0193391,2,266,3,1
2023HU0193397,1,42,3,1
2023HU0193397,2,42,3,1
2023HU0193658,1,272,1,1
2023HU0193658,2,272,1,1
2023HU0193658,3,272,1,1
2023HU0193658,4,272,1,1
2023HU0194429,1,267,2,1
2023HU0194429,2,267,2,1
2023HU0194969,1,106,3,1
2023HU0194969,2,106,3,1
2023HU0194969,3,106,3,1
2023HU0194969,4,106,3,1
2023HU0194973,1,210,2,1
2023HU0194973,2,210,2,1
2023HU0194973,3,210,2,1
2023HU0195076,1,501,1,1
2023HU0195076,2,501,1,1
2023HU0195123,1,501,1,1
2023HU0195240,1,460,1,1
2023HU0195240,2,460,1,1
2023HU0195336,1,501,2,1
2023HU0195336,2,501,2,1
2023HU0195336,3,501,2,1
2023HU0195336,4,501,2,1
2023HU0195477,1,33,3,1
2023HU0195612,1,111,1,1
2023HU0195612,2,111,1,1
2023HU0195777,1,501,2,1
2023HU0195777,2,501,2,1
2023HU0195952,1,388,2,1
2023HU0195952,2,388,2,1
2023HU0195952,3,388,2,1
2023HU0195991,1,234,4,1
2023HU0195991,2,269,4,1
2023HU0196303,1,198,1,1
2023HU0196303,2,501,1,1
2023HU0196303,3,198,1,1
2023HU0197077,1,227,1,1
2023HU0197077,2,227,1,1
2023HU0197077,3,227,1,1
2023HU0197077,4,227,1,1
2023HU0197550,1,275,1,1
2023HU0197553,1,4,2,1
2023HU0197553,2,4,2,1
2023HU0197628,1,501,3,1
2023HU0197628,2,501,3,1
2023HU0197628,3,501,3,1
2023HU0197628,4,501,3,1
2023HU0197736,1,137,1,1
2023HU0197736,2,137,1,1
2023HU0197799,1,120,3,1
2023HU0197907,1,501,1,1
2023HU0197907,2,501,1,1
2023HU0197907,3,501,1,1
2023HU0198082,1,138,2,1
2023HU0198190,1,252,1,1
2023HU0198190,2,252,1,1
2023HU0198190,3,252,1,1
2023HU0198190,4,252,1,1
2023HU0198190,5,252,1,1
2023HU0198190,6,252,1,1
2023HU0198272,1,65,3,1
2023HU0198272,2,65,3,1
2023HU0198272,3,65,3,1
2023HU0198272,4,65,3,1
2023HU0198321,1,501,3,1
2023HU0198321,2,0,3,1
2023HU0198321,3,501,3,1
2023HU0198321,4,501,3,1
2023HU0198374,1,501,2,1
2023HU0198374,2,501,2,1
2023HU0198731,1,64,3,1
2023HU0198731,2,64,3,1
2023HU0198753,1,473,2,1
2023HU0198753,2,473,2,1
2023HU0198753,3,473,2,1
2023HU0198818,1,233,2,1
2023HU0198818,2,233,2,1
2023HU0198818,3,233,2,1
2023HU0198854,1,73,3,1
2023HU0198854,2,97,3,1
2023HU0198854,3,73,3,1
2023HU0198889,1,501,2,1
2023HU0198889,2,501,2,1
2023HU0199256,1,374,1,1
2023HU0199256,2,374,1,1
2023HU0199256,3,75,1,1
2023HU0199256,4,18,1,1
2023HU0199497,1,179,2,1
2023HU0199497,2,179,2,1
2023HU0199566,1,501,1,1
2023HU0199566,2,501,1,1
2023HU0199566,3,501,1,1
2023HU0199566,4,501,1,1
2023HU0199955,1,139,3,1
2023HU0199955,2,139,3,1
2023HU0200145,1,501,3,1
2023HU0200145,2,501,3,1
2023HU0200145,3,501,3,1
2023HU0200166,1,501,2,1
2023HU0200166,2,501,2,1
2023HU0200219,1,178,2,1
2023HU0200219,2,178,2,1
2023HU0200474,1,450,2,1
2023HU0200474,2,450,2,1
2023HU0200474,3,450,2,1
2023HU0200474,4,450,2,1
2023HU0200500,1,0,3,1
2023HU0200734,1,456,1,1
2023HU0200734,2,456,1,1
2023HU0200734,3,456,1,1
2023HU0200734,4,456,1,1
2023HU0200734,5,456,1,1
2023HU0200734,6,456,1,1
2023HU0200734,7,456,1,1
2023HU0200865,1,501,1,1
2023HU0200865,2,501,1,1
2023HU0200938,1,501,2,1
2023HU0200968,1,268,3,1
2023HU0201083,1,123,2,1
2023HU0201083,2,0,2,1
2023HU0201091,1,501,1,1
2023HU0201091,2,501,1,1
2023HU0201091,3,501,1,1
2023HU0201225,1,163,3,1
2023HU0201225,2,163,3,1
2023HU0201225,3,163,3,1
2023HU0201225,4,163,3,1
2023HU0201225,5,163,3,1
2023HU0201294,1,501,2,1
2023HU0201294,2,319,2,1
2023HU0201535,1,125,3,1
2023HU0201766,1,501,1,1
2023HU0201766,2,501,1,1
2023HU0201766,3,501,1,1
2023HU0201766,4,501,1,1
2023HU0201821,1,184,2,1
2023HU0202242,1,59,3,1
2023HU0202399,1,415,1,1
2023HU0202399,2,415,1,1
2023HU0202399,3,415,1,1
2023HU0202399,4,415,1,1
2023HU0202399,5,415,1,1
2023HU0202399,6,415,1,1
2023HU0202416,1,248,2,1
2023HU0202416,2,248,2,1
2023HU0202595,1,62,1,1
2023HU0202818,1,501,1,1
2023HU0202818,2,501,1,1
2023HU0203092,1,117,3,1
2023HU0203092,2,261,3,1
2023HU0203098,1,501,2,1
2023HU0203098,2,501,2,1
2023HU0203168,1,92,4,1
2023HU0203168,2,73,4,1
2023HU0203168,3,146,4,1
2023HU0203168,4,231,4,1
2023HU0203168,5,71,4,1
2023HU0203168,6,168,4,1
2023HU0203168,7,74,4,1
2023HU0203803,1,501,1,1
2023HU0203803,2,501,1,1
2023HU0204225,1,194,1,1
2023HU0204342,1,299,3,1
2023HU0204342,2,299,3,1
2023HU0204342,3,299,3,1
2023HU0204383,1,310,1,1
2023HU0204383,2,310,1,1
2023HU0204587,1,501,2,1
2023HU0204587,2,501,2,1
2023HU0204598,1,315,1,1
2023HU0204598,2,315,1,1
2023HU0204598,3,25,1,1
2023HU0204688,1,98,3,1
2023HU0204712,1,501,2,1
2023HU0204740,1,200,3,1
2023HU0204740,2,200,3,1
2023HU0204740,3,200,3,1
2023HU0204740,4,200,3,1
2023HU0204740,5,200,3,1
2023HU0204795,1,244,3,1
2023HU0204795,2,244,3,1
2023HU0204920,1,0,3,1
2023HU0204920,2,0,3,1
2023HU0204920,3,0,3,1
