SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023HU0283264,2,501,1,1
2023HU0283265,1,501,1,1
2023HU0283352,1,268,3,1
2023HU0283524,1,38,1,1
2023HU0283870,1,134,1,1
2023HU0284343,1,501,3,1
2023HU0284343,2,501,3,1
2023HU0284343,3,501,3,1
2023HU0284343,4,501,3,1
2023HU0284630,1,501,1,1
2023HU0284673,1,501,1,1
2023HU0284673,2,501,1,1
2023HU0284703,1,501,3,1
2023HU0284703,2,501,3,1
2023HU0284710,1,501,3,1
2023HU0284710,2,501,3,1
2023HU0284710,3,501,3,1
2023HU0284739,1,2,2,1
2023HU0284842,1,501,3,1
2023HU0285514,1,501,3,1
2023HU0285514,2,501,3,1
2023HU0285514,3,501,3,1
2023HU0286018,1,501,3,1
2023HU0286018,2,501,3,1
2023HU0287494,1,390,3,1
2023HU0287494,2,266,3,1
2023HU0287550,1,424,2,1
2023HU0287550,2,424,2,1
2023HU0288380,1,501,3,1
2023HU0288380,2,455,3,1
2023HU0289904,1,40,3,1
2023HU0289904,2,40,3,1
2023HU0289904,3,40,3,1
2023HU0289904,4,40,3,1
2023HU0289904,5,40,3,1
2023HU0291305,1,501,1,1
2023HU0291305,2,501,1,1
2023HU0291787,1,501,1,1
2023HU0291787,2,501,1,1
2023HU0292351,1,501,1,1
2023HU0292433,1,133,3,1
2023HU0292433,2,133,3,1
2023HU0292433,3,133,3,1
2023HU0292712,1,482,3,1
2023HU0292845,1,128,3,1
2023HU0293078,1,501,1,1
2023HU0293078,2,501,1,1
2023HU0293261,1,32,2,1
2023HU0293261,2,32,2,1
2023HU0293261,3,32,2,1
2023HU0293261,4,32,2,1
2023HU0293261,5,32,2,1
2023HU0293282,1,501,1,1
2023HU0293282,2,501,1,1
2023HU0293282,3,501,1,1
2023HU0293282,4,501,1,1
2023HU0293413,1,501,1,1
2023HU0293413,2,501,1,1
2023HU0293626,1,501,1,1
2023HU0293626,2,501,1,1
2023HU0293626,3,501,1,1
2023HU0293626,4,501,1,1
2023HU0293736,1,501,3,1
2023HU0293841,1,501,3,1
2023HU0294109,1,501,1,1
2023HU0294109,2,501,1,1
2023HU0294300,1,501,3,1
2023HU0294300,2,501,3,1
2023HU0294544,1,501,2,1
2023HU0295106,1,501,2,1
2023HU0295106,2,501,2,1
2023HU0295106,3,501,2,1
2023HU0295106,4,501,2,1
2023HU0295394,1,501,3,1
2023HU0295394,2,501,3,1
2023HU0295609,1,446,1,1
2023HU0295609,2,446,1,1
2023HU0295609,3,446,1,1
2023HU0295609,4,446,1,1
2023HU0295921,1,501,1,1
2023HU0295921,2,501,1,1
2023HU0296205,1,501,3,1
2023HU0296368,1,501,3,1
2023HU0296368,2,501,3,1
2023HU0296368,3,501,3,1
2023HU0296406,1,137,3,1
2023HU0296406,2,137,3,1
2023HU0296730,1,501,2,1
2023HU0296730,2,501,2,1
2023HU0296730,3,501,2,1
2023HU0297250,1,132,3,1
2023HU0297615,1,501,3,1
2023HU0297615,2,501,3,1
2023HU0297615,3,501,3,1
2023HU0297615,4,317,3,1
2023HU0297637,1,405,3,1
2023HU0297637,2,405,3,1
2023HU0297678,1,449,2,1
2023HU0298675,1,501,1,1
2023HU0298675,2,501,1,1
2023HU0298687,1,288,3,1
2023HU0298845,1,459,3,1
2023HU0298845,2,459,3,1
2023HU0299404,1,334,1,1
2023HU0299404,2,501,1,1
2023HU0299404,3,334,1,1
2023HU0299404,4,334,1,1
2023HU0299610,1,222,3,1
2023HU0299610,2,50,3,1
2023HU0299610,3,383,3,1
2023HU0299924,1,456,3,1
2023HU0300267,1,158,3,1
2023HU0300458,1,113,3,1
2023HU0300458,2,113,3,1
2023HU0300458,3,113,3,1
2023HU0300458,4,113,3,1
2023HU0300458,5,68,3,1
2023HU0300532,1,501,3,1
2023HU0300532,2,501,3,1
2023HU0300556,1,269,2,1
2023HU0301154,1,501,1,1
2023HU0301154,2,501,1,1
2023HU0302117,1,501,1,1
2023HU0302117,2,501,1,1
2023HU0302316,1,501,3,1
2023HU0302557,1,501,2,1
2023HU0302639,1,501,3,1
2023HU0302639,2,501,3,1
2023HU0302639,3,501,3,1
2023HU0303650,1,146,3,1
2023HU0303650,2,146,3,1
2023HU0303650,3,146,3,1
2023HU0303650,4,146,3,1
2023HU0304450,1,87,3,1
2023HU0304515,1,308,4,1
2023HU0304515,2,308,4,1
2023HU0305640,1,501,1,1
2023HU0305640,2,501,1,1
2023HU0305640,3,501,1,1
2023HU0305640,4,235,1,1
2023HU0305820,1,501,2,1
2023HU0305820,2,501,2,1
2023HU0306610,1,501,1,1
2023HU0306610,2,501,1,1
2023HU0306633,1,501,3,1
2023HU0306694,1,501,3,1
2023HU0306785,1,501,3,1
2023HU0306785,2,501,3,1
2023HU0307145,1,501,3,1
2023HU0307155,1,501,3,1
2023HU0307379,1,501,2,1
2023HU0307379,2,501,2,1
2023HU0307379,3,501,2,1
2023HU0307398,1,501,3,1
2023HU0307541,1,501,2,1
2023HU0307620,1,501,3,1
2023HU0307735,1,139,3,1
2023HU0307735,2,139,3,1
2023HU0307735,3,501,3,1
2023HU0307735,4,501,3,1
2023HU0307767,1,501,1,1
2023HU0307767,2,501,1,1
2023HU0307828,1,501,3,1
2023HU0307828,2,303,3,1
2023HU0309530,1,501,1,1
2023HU0309530,2,501,1,1
2023HU0309530,3,501,1,1
2023HU0310736,1,100,3,1
2023HU0310736,2,100,3,1
2023HU0310736,3,100,3,1
2023HU0310736,4,100,3,1
2023HU0310736,5,100,3,1
2023HU0310736,6,100,3,1
2023HU0310994,1,501,3,1
2023HU0311497,1,88,1,1
2023HU0311497,2,88,1,1
2023HU0311540,1,501,3,1
2023HU0311540,2,415,3,1
2023HU0312195,1,450,3,1
2023HU0312275,1,501,3,1
2023HU0312275,2,132,3,1
2023HU0313333,1,501,3,1
2023HU0313588,1,153,3,1
2023HU0313618,1,501,3,1
2023HU0313618,2,351,3,1
2023HU0313878,1,406,3,1
2023HU0313878,2,406,3,1
2023HU0313878,3,406,3,1
2023HU0313878,4,406,3,1
2023HU0313906,1,501,1,1
2023HU0314091,1,501,1,1
2023HU0314091,2,501,1,1
2023HU0314159,1,501,2,1
2023HU0314361,1,208,2,1
2023HU0314361,2,208,2,1
2023HU0315008,1,492,3,1
2023HU0315008,2,492,3,1
2023HU0315008,3,492,3,1
2023HU0315008,4,492,3,1
2023HU0315135,1,501,1,1
2023HU0315135,2,501,1,1
2023HU0315349,1,501,1,1
2023HU0315349,2,501,1,1
2023HU0315349,3,501,1,1
2023HU0315729,1,501,3,1
2023HU0315729,2,501,3,1
2023HU0315978,1,501,3,1
2023HU0316206,1,12,1,1
2023HU0316283,1,419,3,1
2023HU0316489,1,501,3,1
2023HU0317480,1,501,1,1
2023HU0317480,2,501,1,1
2023HU0317513,1,501,1,1
2023HU0317513,2,501,1,1
2023HU0317713,1,49,3,1
2023HU0317713,2,49,3,1
2023HU0317852,1,501,2,1
2023HU0317852,2,501,2,1
2023HU0317852,3,501,2,1
2023HU0317852,4,501,2,1
2023HU0317926,1,501,3,1
2023HU0317928,1,58,3,1
2023HU0317928,2,58,3,1
2023HU0317928,3,58,3,1
2023HU0317928,4,58,3,1
2023HU0318730,1,501,1,1
2023HU0318741,1,487,3,1
2023HU0318741,2,42,3,1
2023HU0319479,1,82,2,1
2023HU0319479,2,82,2,1
2023HU0320571,1,501,2,1
2023HU0320571,2,501,2,1
2023HU0320699,1,501,2,1
2023HU0320975,1,0,3,1
2023HU0321215,1,214,2,1
2023HU0321215,2,214,2,1
2023HU0321215,3,214,2,1
2023HU0321215,4,214,2,1
2023HU0321215,5,214,2,1
2023HU0321215,6,214,2,1
2023HU0321215,7,214,2,1
2023HU0321215,8,214,2,1
2023HU0321215,9,323,2,1
2023HU0321717,1,261,3,1
2023HU0321959,1,501,2,1
2023HU0321959,2,501,2,1
2023HU0321959,3,501,2,1
2023HU0322035,1,343,2,1
2023HU0322035,2,343,2,1
2023HU0322035,3,343,2,1
2023HU0322035,4,343,2,1
2023HU0322070,1,501,3,1
2023HU0322070,2,53,3,1
2023HU0322070,3,127,3,1
2023HU0322070,4,127,3,1
2023HU0322129,1,181,2,1
2023HU0322494,1,501,3,1
2023HU0322494,2,501,3,1
2023HU0322494,3,501,3,1
2023HU0322494,4,501,3,1
2023HU0322494,5,501,3,1
2023HU0322599,1,501,2,1
2023HU0322599,2,501,2,1
2023HU0322599,3,501,2,1
2023HU0322599,4,501,2,1
2023HU0322901,1,501,2,1
2023HU0322901,2,501,2,1
2023HU0322901,3,501,2,1
2023HU0322901,4,501,2,1
2023HU0323162,1,501,3,1
2023HU0323162,2,501,3,1
2023HU0323196,1,501,3,1
2023HU0323196,2,501,3,1
2023HU0323402,1,501,2,1
2023HU0323402,2,501,2,1
2023HU0323402,3,501,2,1
2023HU0324112,1,254,3,1
2023HU0324112,2,254,3,1
2023HU0324112,3,254,3,1
2023HU0324112,4,254,3,1
2023HU0324155,1,280,3,1
2023HU0324155,2,280,3,1
2023HU0325663,1,50,3,1
2023HU0325663,2,50,3,1
2023HU0325663,3,50,3,1
2023HU0326385,1,501,3,1
2023HU0326385,2,295,3,1
2023HU0326385,3,501,3,1
2023HU0327114,1,423,1,1
2023HU0327114,2,423,1,1
2023HU0327114,3,423,1,1
2023HU0327153,1,267,3,1
2023HU0327153,2,267,3,1
2023HU0327153,3,267,3,1
2023HU0327153,4,267,3,1
2023HU0327728,1,499,3,1
2023HU0327728,2,499,3,1
2023HU0328401,1,501,1,1
2023HU0328606,1,501,3,1
2023HU0328606,2,501,3,1
2023HU0328606,3,501,3,1
2023HU0328606,4,501,3,1
2023HU0328878,1,176,3,1
2023HU0329576,1,501,3,1
2023HU0329912,1,501,1,1
2023HU0329912,2,501,1,1
2023HU0329912,3,501,1,1
2023HU0329952,1,501,3,1
2023HU0330020,1,69,3,1
2023HU0330342,1,501,3,1
2023HU0330342,2,501,3,1
2023HU0330713,1,112,3,1
2023HU0330713,2,112,3,1
2023HU0330877,1,501,3,1
2023HU0330912,1,501,1,1
2023HU0330930,1,501,3,1
2023HU0331038,1,485,1,1
2023HU0331038,2,485,1,1
2023HU0331038,3,485,1,1
2023HU0331162,1,501,3,1
2023HU0331419,1,501,1,1
2023HU0331419,2,501,1,1
2023HU0331489,1,453,3,1
2023HU0331489,2,501,3,1
2023HU0332368,1,501,2,1
2023HU0332368,2,501,2,1
2023HU0332676,1,319,3,1
2023HU0332676,2,501,3,1
2023HU0332746,1,93,3,1
2023HU0332849,1,486,1,1
2023HU0334483,1,32,3,1
2023HU0334732,1,501,1,1
2023HU0334732,2,501,1,1
2023HU0334732,3,501,1,1
2023HU0334909,1,501,1,1
2023HU0334909,2,501,1,1
2023HU0334909,3,501,1,1
2023HU0334909,4,501,1,1
2023HU0335662,1,501,3,1
2023HU0335662,2,501,3,1
2023HU0336248,1,501,3,1
2023HU0336666,1,444,1,1
2023HU0336666,2,444,1,1
2023HU0336666,3,444,1,1
2023HU0336666,4,444,1,1
2023HU0336666,5,444,1,1
2023HU0336836,1,501,3,1
2023HU0336836,2,501,3,1
2023HU0337565,1,501,1,1
2023HU0337565,2,501,1,1
2023HU0337640,1,501,1,1
2023HU0337640,2,370,1,1
2023HU0337640,3,127,1,1
2023HU0337640,4,319,1,1
2023HU0337640,5,0,1,1
2023HU0337717,1,365,3,1
2023HU0337783,1,370,3,1
2023HU0337783,2,370,3,1
2023HU0337783,3,370,3,1
2023HU0337824,1,214,1,1
2023HU0337992,1,501,3,1
2023HU0337992,2,501,3,1
2023HU0338228,1,501,3,1
2023HU0338228,2,501,3,1
2023HU0339037,1,501,3,1
2023HU0339129,1,501,1,1
2023HU0339129,2,501,1,1
2023HU0339408,1,152,3,1
2023HU0339408,2,190,3,1
2023HU0339408,3,501,3,1
2023HU0339408,4,63,3,1
2023HU0339480,1,501,3,1
2023HU0339480,2,501,3,1
2023HU0339480,3,501,3,1
2023HU0339639,1,501,3,1
2023HU0340453,1,501,3,1
2023HU0340453,2,501,3,1
2023HU0340474,1,501,1,1
2023HU0340474,2,501,1,1
2023HU0341452,1,501,3,1
2023HU0341776,1,501,3,1
2023HU0341776,2,501,3,1
2023HU0342257,1,501,3,1
2023HU0342814,1,501,2,1
2023HU0342814,2,501,2,1
2023HU0343296,1,501,1,1
2023HU0343406,1,501,1,1
2023HU0344089,1,128,1,1
2023HU0344089,2,134,1,1
2023HU0344627,1,501,3,1
2023HU0344752,1,166,3,1
2023HU0344913,1,467,2,1
2023HU0344913,2,467,2,1
2023HU0344913,3,467,2,1
2023HU0344913,4,467,2,1
2023HU0344913,5,467,2,1
2023HU0345040,1,501,1,1
2023HU0345040,2,501,1,1
2023HU0345198,1,501,3,1
2023HU0345678,1,501,1,1
2023HU0345769,1,501,3,1
2023HU0345769,2,501,3,1
2023HU0346293,1,109,3,1
2023HU0346388,1,501,1,1
2023HU0346388,2,501,1,1
2023HU0346510,1,192,1,1
2023HU0346512,1,501,1,1
2023HU0346512,2,501,1,1
2023HU0346512,3,501,1,1
2023HU0346512,4,501,1,1
2023HU0346512,5,501,1,1
2023HU0346525,1,501,1,1
2023HU0346525,2,501,1,1
2023HU0346525,3,501,1,1
2023HU0347280,1,501,1,1
2023HU0347387,1,262,3,1
2023HU0347387,2,501,3,1
2023HU0347638,1,501,3,1
2023HU0348066,1,280,3,1
2023HU0348227,1,359,3,1
2023HU0348227,2,25,3,1
2023HU0348227,3,359,3,1
2023HU0348379,1,501,3,1
2023HU0348755,1,321,3,1
2023HU0348755,2,501,3,1
2023HU0348934,1,317,1,1
2023HU0348934,2,317,1,1
2023HU0349266,1,447,4,1
2023HU0350013,1,501,3,1
2023HU0350013,2,501,3,1
2023HU0350013,3,501,3,1
2023HU0350013,4,32,3,1
2023HU0350358,1,501,2,1
2023HU0350358,2,501,2,1
2023HU0350514,1,501,3,1
2023HU0350514,2,501,3,1
2023HU0350514,3,501,3,1
2023HU0350585,1,311,3,1
2023HU0350585,2,473,3,1
2023HU0350918,1,89,3,1
2023HU0351267,1,501,3,1
2023HU0351510,1,87,3,1
2023HU0352583,1,501,1,1
2023HU0353092,1,501,3,1
2023HU0353092,2,501,3,1
2023HU0353092,3,501,3,1
2023HU0353299,1,317,3,1
2023HU0353311,1,501,1,1
2023HU0353311,2,501,1,1
2023HU0353311,3,501,1,1
2023HU0353346,1,501,1,1
2023HU0353346,2,501,1,1
2023HU0353470,1,501,1,1
2023HU0353470,2,501,1,1
2023HU0353470,3,501,1,1
2023HU0353820,1,391,3,1
2023HU0353820,2,391,3,1
2023HU0353820,3,391,3,1
2023HU0353850,1,89,3,1
2023HU0354511,1,501,3,1
2023HU0354718,1,115,3,1
2023HU0354718,2,115,3,1
2023HU0354718,3,115,3,1
2023HU0354718,4,115,3,1
2023HU0355997,1,34,2,1
2023HU0355997,2,34,2,1
2023HU0355997,3,39,2,1
2023HU0356005,1,501,1,1
2023HU0356005,2,446,1,1
2023HU0356327,1,391,2,1
2023HU0356327,2,391,2,1
2023HU0358575,1,75,4,1
2023HU0359694,1,136,3,1
2023HU0359694,2,238,3,1
2023HU0360364,1,128,3,1
2023HU0360364,2,128,3,1
2023HU0360364,3,128,3,1
2023HU0360364,4,128,3,1
2023HU0360979,1,196,3,1
2023HU0360979,2,196,3,1
2023HU0362259,1,501,1,1
2023HU0362259,2,501,1,1
2023HU0362259,3,501,1,1
2023HU0362259,4,501,1,1
2023HU0362768,1,463,3,1
2023HU0362768,2,463,3,1
2023HU0362768,3,463,3,1
2023HU0362968,1,501,3,1
2023HU0362968,2,323,3,1
2023HU0364443,1,501,1,1
2023HU0364443,2,501,1,1
2023HU0364443,3,501,1,1
2023HU0365975,1,501,3,1
2023HU0365975,2,501,3,1
2023HU0366331,1,501,2,1
2023HU0366331,2,501,2,1
2023HU0366331,3,501,2,1
2023HU0366331,4,501,2,1
2023HU0366487,1,501,1,1
2023HU0366487,2,501,1,1
2023HU0366487,3,501,1,1
2023HU0366487,4,501,1,1
2023HU0366547,1,381,3,1
2023HU0366547,2,159,3,1
2023HU0366547,3,381,3,1
2023HU0366547,4,381,3,1
2023HU0366711,1,211,1,1
2023HU0366711,2,211,1,1
2023HU0366711,3,211,1,1
2023HU0367113,1,384,3,1
2023HU0367113,2,384,3,1
2023HU0367113,3,384,3,1
2023HU0367732,1,415,3,1
2023HU0367882,1,501,2,1
2023HU0367882,2,501,2,1
2023HU0367882,3,501,2,1
2023HU0368514,1,501,3,1
2023HU0368514,2,261,3,1
2023HU0368911,1,501,3,1
2023HU0368911,2,258,3,1
2023HU0368924,1,87,3,1
2023HU0369051,1,501,3,1
2023HU0369051,2,501,3,1
2023HU0369158,1,76,3,1
2023HU0369260,1,501,3,1
2023HU0369260,2,501,3,1
2023HU0371006,1,501,3,1
2023HU0371006,2,501,3,1
2023HU0371316,1,287,1,1
2023HU0371316,2,287,1,1
2023HU0371316,3,287,1,1
2023HU0371316,4,287,1,1
2023HU0371316,5,287,1,1
2023HU0371316,6,287,1,1
2023HU0372224,1,115,3,1
2023HU0372269,1,254,3,1
2023HU0372269,2,384,3,1
2023HU0372341,1,501,2,1
2023HU0372397,1,148,3,1
2023HU0372397,2,148,3,1
2023HU0372397,3,148,3,1
2023HU0372397,4,148,3,1
2023HU0372397,5,148,3,1
2023HU0372586,1,501,3,1
2023HU0372586,2,501,3,1
2023HU0372586,3,501,3,1
2023HU0372677,1,501,3,1
2023HU0372677,2,501,3,1
2023HU0372677,3,501,3,1
2023HU0372677,4,501,3,1
2023HU0372743,1,501,3,1
2023HU0372743,2,501,3,1
2023HU0372794,1,501,2,1
2023HU0372794,2,501,2,1
2023HU0372830,1,501,1,1
2023HU0372830,2,501,1,1
2023HU0372975,1,125,3,1
2023HU0372975,2,125,3,1
2023HU0373510,1,191,3,1
2023HU0373510,2,191,3,1
2023HU0373510,3,191,3,1
2023HU0373510,4,191,3,1
2023HU0373566,1,44,3,1
2023HU0373566,2,501,3,1
2023HU0373566,3,0,3,1
2023HU0374511,1,206,3,1
2023HU0374511,2,374,3,1
2023HU0374511,3,218,3,1
2023HU0375738,1,244,3,1
2023HU0376219,1,477,1,1
2023HU0376219,2,477,1,1
2023HU0376219,3,477,1,1
2023HU0376219,4,477,1,1
2023HU0376620,1,0,4,1
2023HU0376620,2,501,4,1
2023HU0376620,3,501,4,1
2023HU0377283,1,384,3,1
2023HU0377283,2,384,3,1
2023HU0377283,3,384,3,1
2023HU0377871,1,294,3,1
2023HU0377871,2,294,3,1
2023HU0377871,3,294,3,1
2023HU0378493,1,338,2,1
2023HU0378967,1,501,1,1
2023HU0378967,2,501,1,1
2023HU0378967,3,501,1,1
2023HU0378967,4,501,1,1
2023HU0378967,5,501,1,1
2023HU0378967,6,501,1,1
2023HU0379126,1,501,3,1
2023HU0379203,1,14,3,1
2023HU0379940,1,395,1,1
2023HU0380051,1,501,3,1
2023HU0380164,1,489,3,1
2023HU0380164,2,489,3,1
2023HU0380164,3,489,3,1
2023HU0380164,4,489,3,1
2023HU0380757,1,211,2,1
2023HU0381060,1,476,3,1
2023HU0381060,2,476,3,1
2023HU0381060,3,476,3,1
2023HU0381060,4,476,3,1
2023HU0381144,1,501,2,1
2023HU0381144,2,501,2,1
2023HU0381189,1,501,1,1
2023HU0381189,2,501,1,1
2023HU0381713,1,501,3,1
2023HU0381713,2,61,3,1
2023HU0381718,1,501,1,1
2023HU0381718,2,501,1,1
2023HU0381718,3,501,1,1
2023HU0381718,4,501,1,1
2023HU0381792,1,230,2,1
2023HU0381792,2,230,2,1
2023HU0382510,1,44,3,1
2023HU0383359,1,405,3,1
2023HU0383917,1,501,3,1
2023HU0384826,1,26,3,1
2023HU0384826,2,0,3,1
2023HU0384826,3,392,3,1
2023HU0384826,4,294,3,1
2023HU0385755,1,501,1,1
2023HU0385755,2,501,1,1
2023HU0385755,3,501,1,1
2023HU0385755,4,2,1,1
2023HU0385755,5,82,1,1
2023HU0385755,6,,1,1
2023HU0385755,7,,1,1
2023HU0385776,1,78,3,1
2023HU0386344,1,501,3,1
2023HU0386344,2,501,3,1
2023HU0387793,1,309,3,1
2023HU0387793,2,309,3,1
2023HU0387793,3,309,3,1
2023HU0387793,4,309,3,1
2023HU0387793,5,309,3,1
2023HU0387798,1,40,2,1
2023HU0388504,1,501,3,1
2023HU0388718,1,167,3,1
2023HU0388967,1,501,1,1
2023HU0388967,2,501,1,1
2023HU0390043,1,272,2,1
2023HU0390043,2,272,2,1
2023HU0390245,1,268,3,1
2023HU0390245,2,277,3,1
2023HU0390245,3,366,3,1
2023HU0390844,1,501,2,1
2023HU0390844,2,501,2,1
2023HU0390844,3,501,2,1
2023HU0392312,1,501,2,1
2023HU0392312,2,501,2,1
2023HU0392312,3,501,2,1
2023HU0392312,4,501,2,1
2023HU0392331,1,501,2,1
2023HU0392331,2,501,2,1
2023HU0392331,3,501,2,1
2023HU0393311,1,501,2,1
2023HU0393311,2,501,2,1
2023HU0393553,1,501,3,1
2023HU0393553,2,268,3,1
2023HU0393553,3,131,3,1
2023HU0394278,1,501,1,1
2023HU0394278,2,501,1,1
2023HU0394278,3,501,1,1
2023HU0395065,1,501,1,1
2023HU0395065,2,501,1,1
2023HU0395065,3,501,1,1
2023HU0395243,1,323,2,1
2023HU0395981,1,217,3,1
2023HU0396263,1,501,3,1
2023HU0396263,2,501,3,1
2023HU0396935,1,96,3,1
2023HU0397676,1,114,3,1
2023HU0397676,2,114,3,1
2023HU0397676,3,114,3,1
2023HU0397985,1,235,3,1
2023HU0398259,1,501,1,1
2023HU0398259,2,501,1,1
2023HU0398567,1,396,1,1
2023HU0398567,2,396,1,1
2023HU0399554,1,501,4,1
2023HU0399554,2,501,4,1
2023HU0399769,1,501,2,1
2023HU0399916,1,272,2,1
2023HU0399916,2,272,2,1
2023HU0400073,1,372,1,1
2023HU0400073,2,372,1,1
2023HU0400073,3,372,1,1
2023HU0400073,4,372,1,1
2023HU0400073,5,372,1,1
2023HU0402108,1,501,1,1
2023HU0402108,2,501,1,1
2023HU0402382,1,224,3,1
2023HU0402476,1,501,1,1
2023HU0402562,1,501,1,1
2023HU0402562,2,501,1,1
2023HU0402562,3,501,1,1
2023HU0402952,1,13,2,1
2023HU0403026,1,96,3,1
2023HU0403567,1,104,3,1
2023HU0403792,1,501,3,1
2023HU0403835,1,422,3,1
2023HU0403835,2,422,3,1
2023HU0404733,1,64,3,1
2023HU0405651,1,82,1,1
2023HU0405651,2,172,1,1
2023HU0405651,3,381,1,1
2023HU0405822,1,501,3,1
2023HU0406506,1,500,2,1
2023HU0406506,2,500,2,1
2023HU0406506,3,500,2,1
2023HU0406824,1,501,2,1
2023HU0406824,2,501,2,1
2023HU0407721,1,179,3,1
2023HU0407721,2,179,3,1
2023HU0407721,3,179,3,1
2023HU0407962,1,270,3,1
2023HU0408597,1,501,2,1
2023HU0409005,1,355,1,1
2023HU0409151,1,429,2,1
2023HU0409787,1,193,2,1
2023HU0410754,1,58,3,1
2023HU0410946,1,501,3,1
2023HU0410946,2,501,3,1
2023HU0411037,1,501,3,1
2023HU0411037,2,501,3,1
2023HU0411037,3,501,3,1
2023HU0411037,4,501,3,1
2023HU0411037,5,501,3,1
2023HU0412559,1,501,3,1
2023HU0412837,1,501,1,1
2023HU0412837,2,501,1,1
2023HU0415169,1,501,3,1
2023HU0415231,1,501,1,1
2023HU0415231,2,501,1,1
2023HU0415902,1,400,2,1
2023HU0415902,2,400,2,1
2023HU0415902,3,400,2,1
2023HU0415902,4,400,2,1
2023HU0416075,1,501,3,1
2023HU0416518,1,501,3,1
2023HU0416579,1,501,3,1
2023HU0416607,1,501,3,1
2023HU0416735,1,383,3,1
2023HU0417491,1,449,1,1
2023HU0417499,1,501,1,1
2023HU0417499,2,501,1,1
2023HU0417499,3,501,1,1
2023HU0417499,4,501,1,1
2023HU0418368,1,501,1,1
2023HU0418368,2,501,1,1
2023HU0418434,1,0,2,1
2023HU0418434,2,69,2,1
2023HU0418903,1,501,3,1
2023HU0419221,1,415,3,1
2023HU0419221,2,415,3,1
2023HU0419221,3,415,3,1
2023HU0419684,1,60,3,1
2023HU0419684,2,60,3,1
2023HU0419748,1,501,4,1
2023HU0419748,2,0,4,1
2023HU0419748,3,0,4,1
2023HU0419919,1,280,3,1
2023HU0419919,2,386,3,1
2023HU0419919,3,95,3,1
2023HU0419989,1,501,3,1
2023HU0420079,1,65,3,1
2023HU0420079,2,65,3,1
2023HU0420328,1,271,2,1
2023HU0420328,2,251,2,1
2023HU0420328,3,501,2,1
2023HU0420821,1,501,3,1
2023HU0420821,2,501,3,1
2023HU0421201,1,501,3,1
2023HU0421522,1,90,3,1
2023HU0421988,1,271,3,1
2023HU0421988,2,271,3,1
2023HU0421988,3,271,3,1
2023HU0421988,4,271,3,1
2023HU0422335,1,501,3,1
2023HU0423287,1,501,3,1
2023HU0423287,2,260,3,1
2023HU0423398,1,501,1,1
2023HU0423398,2,501,1,1
2023HU0423499,1,501,1,1
2023HU0423570,1,78,3,1
2023HU0423570,2,394,3,1
2023HU0423602,1,501,2,1
2023HU0423602,2,501,2,1
2023HU0423602,3,501,2,1
2023HU0424910,1,501,3,1
2023HU0425123,1,501,3,1
2023HU0425123,2,501,3,1
2023HU0425123,3,501,3,1
2023HU0425123,4,501,3,1
2023HU0425164,1,78,3,1
2023HU0425164,2,78,3,1
2023HU0426156,1,490,3,1
2023HU0426207,1,352,1,1
2023HU0426207,2,352,1,1
2023HU0426207,3,352,1,1
2023HU0426207,4,352,1,1
2023HU0426207,5,352,1,1
2023HU0426333,1,477,3,1
2023HU0426333,2,477,3,1
2023HU0426333,3,477,3,1
2023HU0426725,1,141,3,1
2023HU0426781,1,501,1,1
2023HU0426781,2,501,1,1
2023HU0426781,3,501,1,1
2023HU0426781,4,501,1,1
2023HU0428119,1,142,3,1
2023HU0428119,2,142,3,1
2023HU0428201,1,501,1,1
2023HU0428532,1,501,1,1
2023HU0428532,2,501,1,1
2023HU0428532,3,501,1,1
2023HU0429478,1,501,1,1
2023HU0429647,1,501,3,1
2023HU0430484,1,501,3,1
2023HU0430484,2,501,3,1
2023HU0430602,1,277,3,1
2023HU0430602,2,277,3,1
2023HU0430602,3,277,3,1
2023HU0430602,4,277,3,1
2023HU0430959,1,54,3,1
2023HU0431114,1,501,3,1
2023HU0431114,2,501,3,1
2023HU0431114,3,501,3,1
2023HU0431114,4,501,3,1
2023HU0431226,1,501,3,1
2023HU0431321,1,501,3,1
2023HU0431321,2,501,3,1
2023HU0431897,1,501,3,1
2023HU0431897,2,501,3,1
2023HU0431897,3,390,3,1
2023HU0432009,1,501,1,1
2023HU0432009,2,501,1,1
2023HU0432009,3,501,1,1
2023HU0432096,1,501,2,1
2023HU0432096,2,501,2,1
2023HU0432319,1,501,4,1
2023HU0432319,2,501,4,1
2023HU0432594,1,78,3,1
2023HU0432594,2,78,3,1
2023HU0432594,3,78,3,1
2023HU0432594,4,0,3,1
2023HU0433845,1,83,3,1
2023HU0433845,2,83,3,1
2023HU0433845,3,83,3,1
2023HU0433845,4,83,3,1
2023HU0434045,1,501,3,1
2023HU0434122,1,210,3,1
2023HU0434259,1,501,2,1
2023HU0434259,2,501,2,1
2023HU0434742,1,109,3,1
2023HU0434742,2,109,3,1
2023HU0435842,1,209,1,1
2023HU0436897,1,501,3,1
2023HU0436899,1,501,3,1
2023HU0436899,2,501,3,1
2023HU0436899,3,501,3,1
2023HU0436899,4,394,3,1
2023HU0436990,1,501,2,1
2023HU0437452,1,501,1,1
2023HU0437536,1,501,1,1
2023HU0437536,2,501,1,1
2023HU0437536,3,501,1,1
2023HU0438794,1,501,3,1
2023HU0438794,2,501,3,1
2023HU0438794,3,501,3,1
2023HU0439114,1,431,3,1
2023HU0439114,2,147,3,1
